48.65,28.25,17.22,6.56,1.82,62.20,45.31,31.79,3.88,68.45,56.09,43.32,20.88,9.41,6.00,68.87,56.86,44.22,9.71,3.09,40.22,14.08,7.04,2.35,0.78,48.27,16.98,8.50,2.84,0.94,0.66,51.69,18.22,9.11,3.04,1.01,0.71,51.91,18.30,9.16,3.06,1.02,42.82,32.16,10.66,4.84,1.27,0.05,49.99,37.55,12.44,5.65,1.48,0.05,52.94,39.77,13.17,5.98,1.57,0.06,53.14,39.91,13.22,6.00,1.58,0.06,52.23,30.70,14.38,3.82,1.54,0.14,60.50,35.56,16.65,4.42,1.78,0.16,63.88,37.55,17.58,4.67,1.88,0.17,64.10,37.68,17.64,4.68,1.88,0.17,55.90,39.23,29.93,8.21,3.30,0.29,64.61,45.34,34.60,9.49,3.82,0.34,68.17,47.83,36.50,10.01,4.03,0.36,68.40,47.99,36.62,10.04,4.04,0.36,59.22,68.32,72.01,72.25
31.91,20.14,12.85,5.07,1.41,37.66,28.18,20.17,2.51,40.50,33.16,25.58,12.29,5.53,3.52,40.73,33.58,26.07,5.69,1.81,25.67,8.99,4.50,1.50,0.50,28.96,10.17,5.09,1.70,0.57,0.40,30.50,10.73,5.37,1.79,0.60,0.42,30.62,10.77,5.39,1.80,0.60,27.05,20.32,6.73,3.06,0.80,0.03,29.95,22.50,7.45,3.38,0.89,0.03,31.28,23.50,7.78,3.53,0.93,0.03,31.39,23.58,7.81,3.55,0.93,0.03,32.91,19.35,9.06,2.41,0.97,0.09,36.26,21.31,9.98,2.65,1.07,0.09,37.78,22.21,10.40,2.76,1.11,0.10,37.90,22.28,10.43,2.77,1.11,0.10,35.20,24.70,18.85,5.17,2.08,0.18,38.72,27.17,20.73,5.68,2.29,0.20,40.32,28.29,21.59,5.92,2.38,0.21,40.45,28.38,21.66,5.94,2.39,0.21,37.27,40.94,42.61,42.74
45.50,26.92,16.58,6.37,1.77,55.85,39.97,27.70,3.34,61.38,49.23,37.34,17.65,7.94,5.06,61.85,50.08,38.31,8.25,2.63,37.54,13.18,6.59,2.20,0.73,43.72,15.42,7.71,2.58,0.86,0.60,46.77,16.53,8.27,2.76,0.92,0.65,47.02,16.63,8.32,2.78,0.92,39.77,29.87,9.90,4.50,1.18,0.04,45.25,33.99,11.26,5.11,1.34,0.05,47.89,35.98,11.92,5.41,1.42,0.05,48.11,36.14,11.97,5.44,1.43,0.05,48.42,28.47,13.33,3.54,1.42,0.13,54.73,32.17,15.06,4.00,1.61,0.14,57.75,33.95,15.89,4.22,1.70,0.15,58.00,34.09,15.96,4.24,1.71,0.15,51.80,36.35,27.74,7.61,3.06,0.27,58.44,41.01,31.29,8.58,3.45,0.31,61.61,43.24,32.99,9.05,3.64,0.32,61.87,43.42,33.13,9.08,3.66,0.32,54.85,61.78,65.08,65.35
39.76,27.67,18.79,7.86,2.21,44.01,34.45,25.59,3.36,46.09,38.26,29.90,14.65,6.62,4.22,46.27,38.59,30.30,6.76,2.15,31.25,10.99,5.50,1.84,0.61,33.61,11.85,5.93,1.98,0.66,0.46,34.74,12.26,6.13,2.05,0.68,0.48,34.84,12.29,6.15,2.05,0.68,32.50,24.41,8.09,3.67,0.96,0.03,34.55,25.95,8.60,3.90,1.02,0.04,35.52,26.68,8.84,4.01,1.05,0.04,35.61,26.75,8.86,4.02,1.06,0.04,39.37,23.14,10.84,2.88,1.16,0.10,41.73,24.53,11.48,3.05,1.23,0.11,42.83,25.18,11.79,3.13,1.26,0.11,42.93,25.23,11.81,3.14,1.26,0.11,42.06,29.52,22.52,6.18,2.49,0.22,44.53,31.25,23.84,6.54,2.63,0.23,45.70,32.07,24.47,6.71,2.70,0.24,45.80,32.14,24.52,6.72,2.71,0.24,44.49,47.06,48.27,48.37
30.49,17.83,10.91,4.16,1.15,37.80,26.89,18.53,2.21,41.23,32.50,24.25,11.18,5.00,3.19,41.47,32.93,24.73,5.14,1.64,25.07,8.76,4.38,1.46,0.49,29.41,10.32,5.16,1.72,0.57,0.40,31.29,11.00,5.50,1.84,0.61,0.43,31.42,11.04,5.52,1.84,0.61,26.71,20.06,6.65,3.02,0.79,0.03,30.59,22.97,7.61,3.46,0.91,0.03,32.23,24.20,8.02,3.64,0.96,0.03,32.34,24.29,8.05,3.65,0.96,0.03,32.60,19.16,8.97,2.38,0.96,0.09,37.08,21.80,10.20,2.71,1.09,0.10,38.96,22.90,10.72,2.85,1.15,0.10,39.09,22.98,10.76,2.86,1.15,0.10,34.89,24.49,18.69,5.12,2.06,0.18,39.62,27.80,21.21,5.82,2.34,0.21,41.60,29.19,22.27,6.11,2.46,0.22,41.74,29.28,22.34,6.13,2.47,0.22,36.98,41.91,43.97,44.11
36.35,21.41,13.16,5.04,1.40,44.64,31.78,21.93,2.63,49.14,39.23,29.63,13.92,6.26,3.99,49.52,39.93,30.42,6.51,2.07,30.00,10.53,5.27,1.76,0.59,34.96,12.32,6.17,2.06,0.69,0.48,37.44,13.23,6.62,2.21,0.74,0.52,37.65,13.30,6.65,2.22,0.74,31.82,23.90,7.92,3.60,0.94,0.03,36.23,27.21,9.02,4.09,1.07,0.04,38.38,28.83,9.55,4.34,1.14,0.04,38.56,28.96,9.60,4.36,1.14,0.04,38.76,22.79,10.67,2.83,1.14,0.10,43.84,25.77,12.07,3.20,1.29,0.11,46.30,27.21,12.74,3.38,1.36,0.12,46.50,27.33,12.80,3.40,1.37,0.12,41.47,29.10,22.21,6.09,2.45,0.22,46.82,32.85,25.07,6.87,2.77,0.25,49.40,34.66,26.45,7.25,2.92,0.26,49.61,34.81,26.56,7.28,2.93,0.26,43.92,49.50,52.18,52.40
36.17,22.50,14.24,5.59,1.56,42.39,30.88,21.67,2.65,45.50,36.12,27.14,12.66,5.68,3.62,45.76,36.58,27.65,5.84,1.86,29.34,10.30,5.15,1.72,0.57,32.97,11.61,5.81,1.94,0.65,0.45,34.68,12.23,6.12,2.04,0.68,0.48,34.81,12.29,6.15,2.05,0.68,30.90,23.21,7.69,3.49,0.92,0.03,34.10,25.62,8.49,3.85,1.01,0.04,35.58,26.73,8.85,4.02,1.05,0.04,35.70,26.82,8.88,4.03,1.06,0.04,37.57,22.09,10.34,2.75,1.10,0.10,41.26,24.25,11.35,3.02,1.21,0.11,42.95,25.24,11.82,3.14,1.26,0.11,43.08,25.32,11.86,3.15,1.27,0.11,40.17,28.19,21.51,5.90,2.37,0.21,44.05,30.91,23.59,6.47,2.60,0.23,45.83,32.16,24.54,6.73,2.71,0.24,45.97,32.26,24.62,6.75,2.72,0.24,42.53,46.57,48.42,48.57
49.31,31.87,20.63,8.26,2.31,58.18,44.94,33.00,4.26,61.60,51.14,39.97,19.57,8.85,5.64,61.81,51.52,40.43,9.00,2.86,39.51,13.87,6.94,2.32,0.77,44.54,15.69,7.85,2.62,0.87,0.61,46.39,16.36,8.18,2.73,0.91,0.64,46.50,16.40,8.20,2.74,0.91,41.45,31.13,10.31,4.68,1.23,0.04,45.85,34.44,11.41,5.18,1.36,0.05,47.45,35.64,11.81,5.36,1.41,0.05,47.55,35.72,11.83,5.37,1.41,0.05,50.35,29.60,13.86,3.68,1.48,0.13,55.41,32.57,15.25,4.05,1.63,0.14,57.23,33.64,15.75,4.18,1.68,0.15,57.34,33.70,15.78,4.19,1.69,0.15,53.82,37.77,28.82,7.90,3.18,0.28,59.15,41.50,31.67,8.68,3.49,0.31,61.06,42.85,32.69,8.96,3.61,0.32,61.18,42.93,32.75,8.98,3.61,0.32,56.96,62.51,64.50,64.62
36.54,22.08,13.75,5.32,1.48,43.34,30.76,21.17,2.52,47.20,37.03,27.54,12.66,5.66,3.61,47.56,37.68,28.25,5.87,1.87,29.78,10.42,5.21,1.74,0.58,33.78,11.86,5.93,1.98,0.66,0.46,35.91,12.63,6.32,2.11,0.70,0.49,36.10,12.70,6.35,2.12,0.71,31.56,23.70,7.85,3.57,0.94,0.03,35.12,26.38,8.74,3.97,1.04,0.04,36.97,27.77,9.20,4.18,1.10,0.04,37.13,27.89,9.24,4.20,1.10,0.04,38.46,22.60,10.58,2.81,1.13,0.10,42.57,25.02,11.71,3.11,1.25,0.11,44.68,26.26,12.29,3.27,1.31,0.12,44.88,26.38,12.35,3.28,1.32,0.12,41.14,28.87,22.03,6.04,2.43,0.22,45.47,31.91,24.35,6.68,2.69,0.24,47.70,33.47,25.54,7.00,2.82,0.25,47.91,33.61,25.65,7.03,2.83,0.25,43.58,48.10,50.42,50.63
37.35,20.28,11.97,4.44,1.22,49.58,33.83,22.65,2.61,55.75,43.45,32.10,14.61,6.51,4.15,56.19,44.22,32.93,6.75,2.15,31.35,10.91,5.46,1.82,0.61,38.87,13.60,6.80,2.27,0.76,0.53,42.27,14.82,7.41,2.48,0.82,0.58,42.51,14.90,7.46,2.49,0.83,33.87,25.44,8.43,3.83,1.00,0.04,40.68,30.55,10.12,4.59,1.21,0.04,43.66,32.79,10.86,4.93,1.29,0.05,43.87,32.94,10.91,4.95,1.30,0.05,41.51,24.40,11.42,3.03,1.22,0.11,49.42,29.05,13.60,3.61,1.45,0.13,52.85,31.06,14.54,3.86,1.55,0.14,53.09,31.20,14.61,3.88,1.56,0.14,44.48,31.21,23.82,6.53,2.63,0.23,52.83,37.07,28.29,7.75,3.12,0.28,56.45,39.61,30.22,8.28,3.33,0.30,56.70,39.78,30.35,8.32,3.35,0.30,47.18,55.92,59.68,59.94
61.58,43.45,29.78,12.55,3.53,67.93,53.81,40.33,5.33,70.92,59.29,46.61,22.94,10.37,6.60,71.17,59.74,47.15,10.55,3.36,48.05,16.86,8.43,2.82,0.94,51.53,18.12,9.06,3.03,1.01,0.71,53.15,18.70,9.36,3.12,1.04,0.73,53.29,18.75,9.38,3.13,1.04,49.99,37.54,12.44,5.65,1.48,0.05,53.03,39.83,13.19,5.99,1.57,0.06,54.42,40.87,13.54,6.15,1.61,0.06,54.54,40.96,13.57,6.16,1.62,0.06,60.61,35.62,16.68,4.43,1.78,0.16,64.09,37.67,17.64,4.68,1.88,0.17,65.68,38.61,18.07,4.80,1.93,0.17,65.82,38.68,18.11,4.81,1.93,0.17,64.76,45.44,34.67,9.51,3.83,0.34,68.42,48.01,36.63,10.04,4.04,0.36,70.09,49.18,37.52,10.29,4.14,0.37,70.23,49.28,37.60,10.31,4.15,0.37,68.50,72.31,74.05,74.20
40.90,25.08,15.75,6.14,1.71,48.48,35.08,24.49,2.97,52.57,41.94,31.64,14.82,6.65,4.24,52.93,42.60,32.38,6.88,2.19,33.25,11.66,5.83,1.95,0.65,37.69,13.26,6.63,2.21,0.74,0.52,39.92,14.07,7.04,2.35,0.78,0.55,40.12,14.14,7.07,2.36,0.79,35.13,26.39,8.74,3.97,1.04,0.04,39.05,29.33,9.72,4.41,1.16,0.04,41.00,30.79,10.20,4.63,1.22,0.04,41.16,30.92,10.24,4.65,1.22,0.04,42.76,25.14,11.77,3.13,1.26,0.11,47.28,27.79,13.01,3.46,1.39,0.12,49.51,29.10,13.62,3.62,1.46,0.13,49.70,29.21,13.68,3.63,1.46,0.13,45.74,32.10,24.49,6.72,2.70,0.24,50.50,35.44,27.04,7.41,2.98,0.26,52.84,37.07,28.29,7.76,3.12,0.28,53.04,37.22,28.40,7.79,3.13,0.28,48.43,53.40,55.83,56.04
38.30,23.15,14.42,5.58,1.55,46.14,33.34,23.24,2.80,50.38,40.47,30.69,14.41,6.46,4.11,50.75,41.14,31.45,6.69,2.13,31.13,10.87,5.44,1.82,0.60,35.71,12.52,6.26,2.09,0.70,0.49,38.01,13.35,6.68,2.23,0.74,0.52,38.21,13.42,6.71,2.24,0.75,33.03,24.81,8.22,3.73,0.98,0.03,37.11,27.87,9.23,4.19,1.10,0.04,39.11,29.37,9.73,4.42,1.16,0.04,39.28,29.50,9.77,4.44,1.16,0.04,40.28,23.68,11.08,2.94,1.18,0.11,44.98,26.44,12.38,3.29,1.32,0.12,47.29,27.79,13.01,3.46,1.39,0.12,47.48,27.91,13.06,3.47,1.40,0.12,43.10,30.25,23.08,6.33,2.55,0.23,48.06,33.72,25.73,7.05,2.84,0.25,50.48,35.42,27.03,7.41,2.98,0.26,50.69,35.57,27.14,7.44,2.99,0.27,45.66,50.84,53.36,53.57
