set,R2,,d1,k1,d2,k2,Kd,n,k3
60,0.852719137,,0.017169197,0.08299,0.116732503,0.001023,90.41,0.964487,0.000432
44,0.852682531,,0.017170844,0.08299,0.116819955,0.001023,90.41,0.964487,0.000432
91,0.852566798,,0.017093629,0.08299,0.116933591,0.001023,90.41,0.964487,0.000432
32,0.852479934,,0.016834977,0.08299,0.116910475,0.001023,90.41,0.964487,0.000432
19,0.852456585,,0.01681239,0.08299,0.116934292,0.001023,90.41,0.964487,0.000432
53,0.852263279,,0.017137944,0.08299,0.116720715,0.001023,90.41,0.964487,0.000432
82,0.852233017,,0.017018393,0.08299,0.116968825,0.001023,90.41,0.964487,0.000432
5,0.852109587,,0.016804331,0.08299,0.116792863,0.001023,90.41,0.964487,0.000432
13,0.852092702,,0.016783396,0.08299,0.116840054,0.001023,90.41,0.964487,0.000432
69,0.852051939,,0.016789835,0.08299,0.116842254,0.001023,90.41,0.964487,0.000432
64,0.851841206,,0.01686406,0.08299,0.116958514,0.001023,90.41,0.964487,0.000432
18,0.851222949,,0.016559582,0.08299,0.116944801,0.001023,90.41,0.964487,0.000432
41,0.851091871,,0.016896435,0.08299,0.116848554,0.001023,90.41,0.964487,0.000432
96,0.850695377,,0.016529438,0.08299,0.116815356,0.001023,90.41,0.964487,0.000432
42,0.85061601,,0.016623222,0.08299,0.116781668,0.001023,90.41,0.964487,0.000432
78,0.850559496,,0.016867295,0.08299,0.116700337,0.001023,90.41,0.964487,0.000432
31,0.850294955,,0.01649144,0.08299,0.116700637,0.001023,90.41,0.964487,0.000432
54,0.849963294,,0.016688708,0.08299,0.116785866,0.001023,90.41,0.964487,0.000432
21,0.849847541,,0.016749632,0.08299,0.116779569,0.001023,90.41,0.964487,0.000432
90,0.849627502,,0.016608882,0.08299,0.116721014,0.001023,90.41,0.964487,0.000432
39,0.848824728,,0.016301193,0.08299,0.116862956,0.001023,90.41,0.964487,0.000432
72,0.847429964,,0.016122414,0.08299,0.116926586,0.001023,90.41,0.964487,0.000432
10,0.847304708,,0.016153364,0.08299,0.116883662,0.001023,90.41,0.964487,0.000432
49,0.847184653,,0.016032992,0.08299,0.116736599,0.001023,90.41,0.964487,0.000432
77,0.846858765,,0.016079182,0.08299,0.116789165,0.001023,90.41,0.964487,0.000432
34,0.846656261,,0.016257482,0.08299,0.116841654,0.001023,90.41,0.964487,0.000432
37,0.846104846,,0.016203009,0.08299,0.116955411,0.001023,90.41,0.964487,0.000432
86,0.845439315,,0.015826772,0.08299,0.116945301,0.001023,90.41,0.964487,0.000432
81,0.844266832,,0.015884549,0.08299,0.116897368,0.001023,90.41,0.964487,0.000432
26,0.84358665,,0.015864759,0.08299,0.116834654,0.001023,90.41,0.964487,0.000432
46,0.841719418,,0.015720889,0.08299,0.116739497,0.001023,90.41,0.964487,0.000432
62,0.841669511,,0.015621705,0.08299,0.116942699,0.001023,90.41,0.964487,0.000432
56,0.841280813,,0.015645692,0.08299,0.116729006,0.001023,90.41,0.964487,0.000432
20,0.840360013,,0.015558915,0.08299,0.116810557,0.001023,90.41,0.964487,0.000432
17,0.83950021,,0.015456306,0.08299,0.116872158,0.001023,90.41,0.964487,0.000432
87,0.838567431,,0.015354374,0.08299,0.116937394,0.001023,90.41,0.964487,0.000432
15,0.838135742,,0.015330834,0.08299,0.116956011,0.001023,90.41,0.964487,0.000432
9,0.837754032,,0.015294125,0.08299,0.116841054,0.001023,90.41,0.964487,0.000432
83,0.836689762,,0.015283862,0.08299,0.116701636,0.001023,90.41,0.964487,0.000432
50,0.836345202,,0.015212214,0.08299,0.116784867,0.001023,90.41,0.964487,0.000432
51,0.835915851,,0.0151787,0.08299,0.11670673,0.001023,90.41,0.964487,0.000432
95,0.835663472,,0.015158336,0.08299,0.116793263,0.001023,90.41,0.964487,0.000432
55,0.834773153,,0.015081491,0.08299,0.116775771,0.001023,90.41,0.964487,0.000432
