d1,k1,d2,k2,Kd,n,k3
0.016154913,0.095316188,0.000360994,1.19078494,7.258273574,2.988662526,4.225064403
0.018835635,0.279147237,2.7279307,0.045098975,56.99455056,2.002080523,0.000982879
0.016529438,0.967906337,0.003554949,0.003084371,1300.668632,1.078106724,7.45589872
0.018352454,1.232631703,0.005079645,0.020773037,0.386812055,1.855103911,0.000830169
0.016838206,0.742734048,0.000166277,0.065690112,62.97478111,1.299088755,0.592243087
0.015241417,0.052986675,6.69627581,0.000176807,10.33157819,2.097251677,0.000199909
0.017849117,0.960505818,0.027489489,0.004390359,45.62119602,1.494331263,0.252638771
0.019645495,0.376559261,0.009458741,2.421958329,26.45452695,0.606466558,0.048883992
0.015462236,0.066706271,0.001442669,0.192382988,5.484874144,1.887530557,3.217362533
0.015323485,0.057213695,0.001522299,0.388299353,0.27070732,3.551676053,0.006905047
0.018704241,0.78072844,1.057223156,0.064689431,7398.891635,0.583376833,0.000742734
0.016193689,7.202777512,0.140442968,0.005360023,109.0184492,1.800627802,0.569945506
0.017453057,6.107076122,0.19762111,0.000542209,4.241309839,1.414703776,0.024688801
0.019901473,2.357762196,0.044582731,0.006569011,8.301692956,1.331913139,0.008929627
0.015059813,9.102625318,1.107048548,5.634213934,0.917275935,0.597288562,8.726364175
0.015785847,0.823821901,0.000304906,0.001356751,17.68072218,0.529058808,0.000646894
0.017236834,0.674786937,1.005773063,0.043567904,11.07048548,0.806921368,0.003421107
0.018324317,2.077303726,0.025852348,2.243020967,250.7071193,0.689441477,0.019091205
0.016693509,0.519796479,4.475415208,4.964017837,1.361967256,0.771372704,0.001361967
0.016088437,2.605153593,0.031927629,0.000306079,150.4873519,0.752884258,6.27335696
0.017555448,0.405041945,0.00695825,0.000875992,8.861352237,1.564281331,0.786743808
0.016852744,1.816212526,0.000315622,0.023487313,0.254585306,0.680421201,0.006696276
0.01904998,3.596113027,0.000169499,0.000250707,1.499109421,1.653473587,0.917275935
0.018917091,0.070388223,0.01600172,3.254617835,0.226899393,0.545821073,0.002834654
0.016185926,0.125651208,0.777738026,4.475415208,25.2638771,1.315398564,0.006826006
0.015442972,5.401321148,0.000160017,0.000334323,297.9659697,2.335125356,6.670627149
0.017054334,0.128578,0.003025752,0.24312708,0.193865264,1.054456807,0.005505964
0.015529103,1.415250553,0.000291183,0.00394306,0.333042762,1.404931704,1.539926526
0.016043758,0.352776787,1.172645298,0.031320835,0.452723807,2.702884755,0.02260303
0.01796761,7.314197223,0.088954243,0.168849586,0.103713033,0.743033932,1.453784386
0.019683209,0.420888119,0.010491397,0.008238219,0.306078859,1.89934239,0.002208852
0.016215444,1.923829884,0.000519796,0.169498815,3.096230849,0.894714933,2.101357769
0.015997669,1.107048548,0.016755858,3.927956474,0.506018817,1.460538107,0.008430112
0.019928209,2.312952248,0.000281298,3.67987726,73.42320421,1.539540692,1.694988151
0.017108388,0.938642037,0.24688801,3.568617493,151.065978,3.350787043,0.376559261
0.015078599,0.354133219,0.074273405,0.000964199,180.232594,0.511037123,0.022344296
0.017760334,0.113719079,0.002191964,0.050214985,3.62382041,0.903439564,0.000792806
0.018002103,3.637754054,9.791141644,9.495109992,31.32083512,0.543555781,0.447541521
0.018944321,0.060140449,7.2304723,0.00128578,15.39926526,0.820457211,8.019857778
0.019176446,0.206142086,0.006696276,0.000437354,1.656405511,1.31084763,0.000964199
0.017228571,2.225871045,0.000115478,0.045446454,3.651741273,0.608572058,0.000486968
0.01593948,2.109437521,0.051187824,1.204573579,1.057223156,1.334685656,0.000823822
0.017646591,0.910262532,0.142069221,0.000587715,0.945874099,0.646848608,1.656405511
0.017579033,2.440619068,7.989139417,0.00339495,0.25556419,1.262689571,0.12326317
0.015225349,7.867438077,0.0004945,0.049450042,0.193122704,0.975017488,0.001816213
0.016445642,2.676085593,0.07513345,0.000960506,17.88545529,3.252389405,0.004004055
0.017303077,0.224302097,3.317671128,0.000301416,13.00668632,0.50121448,0.012421289
0.016589781,1.545847567,0.000521795,4.273988343,0.479549379,1.0327564,2.770129039
0.015291192,4.777125675,0.023129522,0.000193865,1.464985524,3.581341267,0.097162795
0.018229674,0.92789749,0.003912911,0.072582736,3.368992157,0.683256886,0.017748705
0.016254364,1.399050314,0.033689922,0.585463736,771.7915156,1.219677729,0.069850041
0.018731165,8.462525688,0.022344296,0.054220893,7.629568912,2.782728196,0.7120328
0.01839474,0.089639619,2.923030408,0.00654385,1.163679365,3.272742284,0.003582339
0.018709623,3.554948662,0.002312952,0.000682601,2.093308965,3.687134387,1.242128901
0.017943505,6.826006015,4.019450334,0.000336899,1545.847567,0.993436735,0.107770525
0.016707923,3.943059525,2.286476103,0.599100939,80.81649291,0.901562866,4.597269885
0.016704719,1.029200527,0.033049635,0.143714305,0.220885225,3.982018711,0.012808551
0.017808085,0.161250103,0.001204574,0.000286748,113.2835021,1.329146381,0.000284555
0.018266421,1.330965097,0.470435406,0.565587757,1.2710618,0.609838864,0.003002617
0.017218661,0.146498552,0.002109438,0.472244237,18.23195891,2.344857092,0.000258523
0.016362271,0.745589872,0.085934324,0.486967525,8.39782203,0.650896472,0.002717482
0.016489858,0.677381503,0.00021503,0.998083019,73.70551753,1.970415661,0.000151066
0.015973143,0.125169927,0.269670434,0.000352777,0.29796597,2.676782651,0.188003817
0.017157676,1.021331359,0.03025752,6.44416522,0.852772788,0.981799271,0.000496402
0.017134657,0.041607025,9.172759354,0.007958539,1.242128901,0.69375588,0.052581544
0.016196795,0.168202843,5.19796479,0.011028082,0.224302097,2.686075767,0.012956867
0.018977049,0.115922214,0.003242152,0.007807284,0.109858416,0.547716026,0.000808165
0.017139587,1.065368864,0.942251129,0.047406002,12.710618,1.476826146,0.287850287
0.016453529,8.861352237,0.006273357,0.008895424,46.50503762,1.216300748,1.16815373
0.019791091,0.037946058,0.519796479,5.484874144,1.481949257,3.281828843,9.716279516
0.016437759,0.063948938,0.138303552,3.120086732,0.587714853,2.009031243,1.606324685
0.01948041,1.204573579,0.005422089,0.003060789,6130.557921,0.739950157,0.001163679
0.019895748,4.290421892,0.014593742,0.069850041,31.56215633,0.727742514,0.001481949
0.019180124,0.037511693,0.000859343,0.000540132,14.4266889,1.727277642,0.309623085
0.019062772,0.232184558,0.002101358,0.340800325,7.837303527,3.390504596,2.516710919
0.019211417,0.725827357,0.771791516,0.111130517,2.366827827,1.187971314,0.147627297
0.01891165,0.245000328,0.000144822,0.92789749,29.79659697,1.124668637,0.005527134
0.015048264,0.892962731,2.312952248,3.447466066,4.407239651,0.737901421,0.137246096
0.01947294,5.258154385,0.177487048,0.000771792,41.92759967,0.555746938,0.408162718
0.019926298,0.067998605,1.431638382,2.022242965,6.77381503,0.550380019,0.000136197
0.016772134,4.50989745,0.12421289,0.028455529,4.650503762,1.170804341,0.000739889
0.01530733,5.699455056,1.453784386,0.118622389,0.12326317,1.291905013,0.245000328
0.015165605,1.19078494,0.000463269,0.366578227,356.8617493,0.697613566,0.013309651
0.015959363,0.198380966,0.742734048,0.000137246,39.43059525,0.64015803,1.367204041
0.016434606,0.035686175,0.019164611,0.000411308,0.343426128,1.325466309,0.000351426
0.015428171,0.094225113,0.000212569,0.146498552,64.4416522,0.558449991,0.00016187
0.019878585,8.175230379,0.001107049,0.000307256,42.90421892,1.835915934,6.107076122
0.017226919,4.544645372,0.011155782,0.00015223,1246.904905,0.614080629,0.00026967
0.016691909,6.958249547,0.563421393,0.02022243,8269.895086,0.51673625,0.334323317
0.015414861,0.07120328,0.189452351,0.000120457,2.133863656,0.897821158,0.003014163
0.016130146,0.956826805,0.001163679,0.000115478,0.244061907,1.879696839,4.945004221
0.015711846,0.792805522,0.113719079,0.00041767,3.002617421,1.188795039,4.650503762
0.01540304,0.444119661,4.926063433,2.7279307,220.8852249,1.007304595,0.12956867
0.018126826,0.034873858,0.004795494,0.00459727,0.846252569,2.00346874,0.000109858
0.016203009,0.613055792,9.314652699,0.066196242,69.58249547,1.22901285,0.006569011
0.019774018,8.33361309,0.163117291,0.606038201,31.92762888,0.751841262,0.000327969
0.017005342,2.565468383,0.053190409,0.003096231,0.113719079,1.517293308,0.397344007
0.018217441,1.172645298,0.250707119,0.051979648,672.2023091,1.42553158,0.009679063
0.016883477,0.076589047,0.355494866,0.327969406,0.123737119,1.298188607,0.006297478
0.015982336,5.138464179,0.001367204,0.019164611,83.3361309,3.611254258,0.000264545
0.018568421,1.618701118,0.086264743,0.189452351,15.34028165,1.052996032,0.411307536
0.015508269,3.708230031,0.005991009,0.001694988,2.545853058,2.792389129,1.747833262
0.017346272,5.079644666,0.000245,0.000222587,11.19867566,2.328659981,0.13309651
0.015905889,0.266583542,0.008495064,0.007120328,2.802205622,1.039939788,0.003037386
0.017372907,0.964198978,0.000228648,0.001204574,0.153402816,0.565069411,5.040806191
0.015548474,0.048324422,0.004777126,0.041447658,14.26154796,0.964932547,0.953161883
0.017028187,2.450003285,8.301692956,0.757123396,0.275951865,1.670754778,0.019386526
0.019068257,0.470435406,1.029200527,0.29796597,78.67438077,0.559612464,0.002440619
0.019713432,3.912911271,0.198380966,0.003794606,19.23829884,0.643271644,0.034211071
0.016136334,0.324215171,0.02037824,0.000187284,248.7902367,0.642825917,0.515822165
0.01916174,3.882993528,1.493367401,0.157579602,1.837243276,1.726080799,0.000302575
0.016685507,0.041130754,0.098287887,0.001516468,2.968246743,1.534214286,0.000720278
0.016176616,6.34599901,1.569760271,1.459374208,235.7762196,0.732296599,0.025556419
0.017976227,3.780071373,0.000286748,0.261517045,2.450003285,0.731282123,0.59452027
0.015546983,0.096419898,0.000149337,0.000204566,64.19482215,0.613655128,0.172120791
0.015002158,9.980830188,0.000986658,0.006931597,93.14652699,0.909723483,0.003217363
0.018465433,0.044926232,0.507964467,0.475882791,7.897688494,0.849390572,0.000263532
0.018833829,0.1650061,1.330965097,0.00360994,5.17805509,1.318136704,3.765592613
0.019088381,4.475415208,3.708230031,0.132586712,6.321692009,2.056940411,0.000228648
0.01573899,0.067220231,0.339494962,0.307255737,37.65592613,0.917321908,0.000395822
0.017587463,7.807284401,0.060836843,1.894523514,8.560517117,3.929920152,0.000180926
0.015551457,0.43567904,0.003541332,0.000263532,572.1369547,0.842354841,0.007688353
0.016776959,0.188726694,0.000527837,0.196864164,0.865964323,2.757765909,0.069582495
0.017235181,1.383035518,0.000267609,0.000128578,19.83809657,3.541842355,1.246904905
0.018630847,0.7120328,0.383854527,0.0615413,8.081649291,3.045121938,3.002617421
0.017401251,0.168849586,0.008963962,0.096050582,8.365655958,1.814409375,0.000358234
0.018536398,0.229526764,2.109437521,0.000397344,1.209205183,2.488885739,0.388299353
0.016680708,1.057223156,0.000808165,0.000191646,38.97923696,1.355194571,0.43567904
0.017553765,4.14476584,0.002707073,0.001295687,2.125690345,0.66595657,0.000468634
0.01657229,0.09137625,0.001102808,0.07120328,18.16212526,3.011537033,0.002061421
0.017070696,0.846252569,0.013515538,0.018656636,43.06918629,1.09847345,0.146498552
0.019825282,2.375928315,2.277718242,0.000119536,21.01357769,1.678881029,0.000472244
0.016415706,1.795422513,4.004054683,0.839782203,4.832442183,0.660440272,0.037224882
0.015133645,0.185139889,5.422089308,0.852772788,11.45952633,2.266553162,0.001372461
0.018566641,0.074558987,0.011636794,0.004208881,6.543849964,0.899066665,0.540132115
0.016743208,0.163117291,0.001551791,0.011371908,117.2645298,0.775661984,0.001256512
0.018326074,8.527727876,0.008861352,0.004225064,304.9064887,1.759907984,2.158572633
0.016507262,7.777380258,0.00459727,0.294555181,1.199959716,1.257449098,0.010777053
0.019311157,1.594042881,0.000108185,0.000243127,843.0111782,1.050808663,0.548487414
0.017738207,2.545853058,0.006345999,0.130566972,0.165640551,0.569394317,0.000206935
0.016153364,3.120086732,0.102920053,0.018513989,52.98667488,1.434452305,9.314652699
0.017179079,2.366827827,0.023942344,0.003568617,2.431270795,3.013625195,0.001464986
0.016218554,0.882741071,0.913762505,1.931227039,0.1650061,0.659525342,0.430691863
0.015539531,0.123737119,0.01727826,0.000492606,0.523801414,0.908463213,0.001029201
0.018871794,0.504080619,0.000111131,0.037511693,60.83684265,0.589473965,0.000150487
0.016873766,0.267608559,0.030490649,0.023577622,1.44266889,0.953628991,0.00192383
0.017047793,1.606324685,0.011907849,0.004424186,1119.867566,0.947041794,0.00010292
0.01832256,1.44266889,0.190180799,0.875991718,0.212569035,1.183861246,0.000301416
0.017258335,0.12469049,0.015399265,0.000174783,0.218356773,0.583781339,0.009458741
0.019719104,1.80232594,8.692939692,0.220885225,5.787619883,0.900938167,1.372460961
0.017902256,0.617779273,7.837303527,0.00281298,1065.368864,0.659982648,0.005945203
0.019117691,0.181621253,0.013619673,0.19762111,70.11861566,0.544687249,0.024219583
0.018085156,0.259517511,0.211754834,8.050694251,2.516710919,1.635237289,0.009942601
0.019461739,0.768835332,0.002845553,0.185139889,90.67759646,0.575744249,0.001086009
0.017407927,0.090330275,0.087935992,0.003037386,0.138303552,2.856997948,0.053600232
0.01725999,3.192762888,0.001754554,0.002645453,2166.872377,0.939197192,1.045121222
0.018278687,0.073423204,0.013777381,0.002357762,17.81694886,1.095432053,0.000178855
0.017119876,6.419482215,0.070930551,0.000424131,0.504080619,1.153885442,0.00281298
0.017286492,6.931597451,0.917275935,0.000661962,319.2762888,1.149096533,2.748948899
0.015197634,0.211754834,0.016884959,0.18443075,2.225871045,3.790793844,0.114595263
0.017621226,3.751169311,0.104512122,0.005258154,2.191963577,1.223064086,9.422511294
0.016570701,0.817523038,0.00022603,0.002045659,0.786743808,3.268208443,3.943059525
0.019720995,0.509917598,0.101741937,0.000246888,3.958220648,3.87581578,0.000233973
0.015392704,0.461494646,7.147705768,0.000221735,0.103315782,3.809231584,0.178169489
0.01613324,2.093308965,0.007286182,0.935046768,9.208028751,3.418823632,3.01416253
0.015420775,0.06345999,0.000369403,0.00016125,12.56512076,1.339319349,0.960505818
0.015767692,4.424185554,0.000378007,1.714615189,19.53589594,3.471357621,0.205352503
0.018670193,1.563747638,0.000856052,1.830206106,27.17481941,0.728247122,0.07542234
0.017439673,1.70804772,0.37946058,0.033432332,0.444119661,0.59234106,0.177487048
0.018664823,0.250707119,0.492606343,0.002014497,525.8154385,0.761280484,5.634213934
0.019079231,0.058546374,0.135155379,0.000613056,5.56971962,1.343037884,0.000603717
0.019418862,0.080198578,0.041447658,0.370823003,2.696704335,2.890862519,0.01557758
0.019977957,0.513846418,5.832212419,0.247837299,0.380919612,2.710389142,0.054013211
