36.98,28.01,20.13,8.59,0.00,37.62,29.09,21.24,0.00,38.16,30.01,22.21,9.95,0.01,0.00,38.25,30.16,22.38,0.00,0.00,27.43,9.46,4.73,1.58,0.08,27.77,9.58,4.79,1.60,0.01,0.27,28.05,9.67,4.84,1.60,0.08,0.03,28.10,9.69,4.85,1.62,0.01,28.86,21.67,7.18,3.26,0.85,0.03,29.16,21.89,7.25,3.29,0.86,0.03,29.41,22.08,7.31,3.32,0.87,0.03,29.45,22.11,7.32,3.32,0.87,0.03,35.22,20.70,9.69,2.57,1.03,0.09,35.57,20.90,9.78,2.60,1.04,0.09,35.86,21.07,9.86,2.62,1.05,0.09,35.90,21.10,9.87,2.62,1.05,0.09,37.70,26.45,20.17,5.53,2.23,0.20,38.06,26.70,20.37,5.58,2.25,0.20,38.37,26.92,20.53,5.63,2.27,0.20,38.42,26.95,20.56,5.64,2.27,0.20,39.94,40.32,40.64,40.70
4326.75,3548.50,2714.08,786.77,18.82,4383.53,3663.75,2914.21,0.41,4447.07,3797.45,3087.80,1313.08,0.46,0.46,4461.41,3828.29,3096.81,219.82,0.48,3878.64,1975.21,1042.29,352.47,118.30,3918.47,2001.08,1056.36,357.22,119.89,84.28,3962.67,2029.75,1071.93,362.48,121.65,85.52,3972.60,2036.18,1075.42,363.66,122.05,3828.14,3046.83,1039.98,475.81,125.23,4.47,3860.15,3073.28,1049.11,479.97,126.32,4.51,3895.70,3102.66,1059.25,484.60,127.54,4.55,3903.69,3109.27,1061.53,485.63,127.81,4.56,4253.48,2586.45,1222.16,325.84,131.08,11.64,4285.32,2606.31,1231.50,328.33,132.08,11.73,4320.63,2628.33,1241.85,331.08,133.19,11.83,4328.55,2633.27,1244.18,331.70,133.44,11.85,4423.45,3170.29,2431.69,671.31,270.24,24.00,4455.32,3193.45,2449.42,676.19,272.21,24.17,4490.64,3219.13,2469.07,681.60,274.39,24.36,4498.56,3224.89,2473.48,682.82,274.87,24.41,4569.89,4601.59,4636.71,4644.59
17812.52,12319.49,7900.77,1162.70,1.87,18293.52,13033.81,8735.94,14.45,18620.30,13331.72,9240.10,3365.85,8.41,2.12,18664.38,13403.86,9205.78,13.24,5.25,15129.28,6278.59,3180.84,1069.88,358.13,15444.98,6431.35,3258.87,1096.09,366.90,257.85,15656.86,6534.15,3311.39,1113.73,372.79,262.00,15685.29,6547.95,3318.44,1116.10,373.59,15463.38,11882.81,3975.24,1815.19,477.36,17.05,15728.00,12089.76,4044.60,1846.80,485.67,17.34,15905.04,12228.27,4091.02,1867.96,491.22,17.54,15928.76,12246.83,4097.24,1870.79,491.97,17.57,17945.45,10677.52,5034.80,1341.08,539.49,47.90,18227.40,10846.68,5114.35,1362.25,548.00,48.66,18415.68,10959.66,5167.48,1376.38,553.69,49.16,18440.87,10974.78,5174.59,1378.28,554.45,49.23,18924.43,13397.76,10263.75,2828.46,1138.58,101.10,19213.84,13603.51,10421.17,2871.78,1156.02,102.65,19406.98,13740.83,10526.24,2900.68,1167.66,103.68,19432.82,13759.21,10540.29,2904.55,1169.22,103.82,19792.66,20087.47,20284.09,20310.39
26.72,13.72,7.97,0.18,0.00,29.12,15.87,8.90,0.00,31.47,18.12,10.61,0.18,0.01,0.00,31.90,18.34,10.66,0.00,0.00,22.28,7.67,3.83,1.28,0.01,23.83,8.21,4.11,1.37,0.07,0.01,25.28,8.72,4.36,1.46,0.01,0.01,25.55,8.81,4.41,1.47,0.03,24.44,18.34,6.08,2.76,0.73,0.03,25.89,19.44,6.44,2.93,0.77,0.03,27.24,20.45,6.78,3.08,0.81,0.03,27.49,20.64,6.84,3.11,0.82,0.03,30.11,17.70,8.30,2.20,0.89,0.08,31.83,18.71,8.77,2.33,0.94,0.08,33.42,19.65,9.21,2.45,0.98,0.09,33.71,19.82,9.29,2.47,0.99,0.09,32.31,22.69,17.32,4.75,1.91,0.17,34.14,23.97,18.30,5.02,2.02,0.18,35.82,25.15,19.20,5.27,2.12,0.19,36.13,25.36,19.36,5.31,2.14,0.19,34.33,36.24,38.01,38.33
72.79,38.82,22.66,0.20,0.00,80.17,45.51,27.35,0.00,83.89,49.20,30.06,0.09,0.01,0.00,84.22,49.55,30.32,0.00,0.00,59.86,20.49,10.25,3.42,0.06,64.50,22.11,11.06,3.69,1.23,0.08,66.75,22.89,11.45,3.82,0.84,0.02,66.94,22.96,11.49,3.84,0.02,65.92,49.48,16.39,7.44,1.95,0.07,70.31,52.78,17.48,7.94,2.08,0.07,72.42,54.36,18.01,8.17,2.14,0.08,72.60,54.50,18.05,8.19,2.15,0.08,81.38,47.83,22.39,5.95,2.39,0.21,86.58,50.88,23.82,6.32,2.54,0.23,89.07,52.34,24.50,6.51,2.62,0.23,89.29,52.47,24.56,6.52,2.62,0.23,87.38,61.31,46.77,12.82,5.16,0.46,92.91,65.18,49.73,13.63,5.49,0.49,95.55,67.03,51.14,14.02,5.64,0.50,95.78,67.19,51.26,14.05,5.66,0.50,92.87,98.68,101.45,101.69
27.16,13.19,7.40,0.01,0.00,29.84,15.17,8.68,0.00,31.12,16.19,9.35,0.00,0.00,0.00,31.23,16.28,9.41,0.00,0.00,23.13,7.90,3.95,1.32,0.07,24.96,8.53,4.27,1.43,0.02,0.01,25.81,8.83,4.42,1.47,0.03,0.03,25.88,8.85,4.43,1.48,0.01,25.96,19.49,6.46,2.93,0.77,0.03,27.75,20.83,6.90,3.13,0.82,0.03,28.57,21.44,7.10,3.22,0.85,0.03,28.64,21.50,7.12,3.23,0.85,0.03,32.20,18.92,8.86,2.35,0.95,0.08,34.33,20.18,9.44,2.51,1.01,0.09,35.31,20.75,9.71,2.58,1.04,0.09,35.39,20.80,9.74,2.59,1.04,0.09,34.62,24.29,18.53,5.08,2.04,0.18,36.89,25.88,19.74,5.41,2.18,0.19,37.93,26.61,20.30,5.56,2.24,0.20,38.02,26.67,20.35,5.58,2.24,0.20,36.83,39.23,40.32,40.41
43.30,26.60,16.68,0.03,0.00,49.85,34.98,23.82,0.00,51.88,38.06,26.74,3.44,0.00,0.00,51.98,38.21,26.89,0.00,0.00,34.42,11.90,5.95,1.99,0.10,38.14,13.21,6.61,2.21,0.73,0.01,39.24,13.60,6.80,2.27,0.04,0.01,39.30,13.62,6.81,2.28,0.01,36.81,27.63,9.15,4.16,1.09,0.04,40.17,30.16,9.99,4.53,1.19,0.04,41.15,30.90,10.23,4.65,1.22,0.04,41.20,30.93,10.24,4.65,1.22,0.04,45.06,26.48,12.39,3.29,1.32,0.12,48.98,28.78,13.47,3.58,1.44,0.13,50.11,29.45,13.78,3.66,1.47,0.13,50.17,29.48,13.80,3.66,1.47,0.13,48.27,33.86,25.84,7.08,2.85,0.25,52.41,36.77,28.05,7.69,3.10,0.27,53.61,37.61,28.69,7.87,3.17,0.28,53.67,37.65,28.72,7.87,3.17,0.28,51.18,55.52,56.77,56.83
7228.37,5044.46,3430.42,1154.56,17.17,7464.38,5396.84,3763.17,9.28,7722.51,5809.73,4174.33,1560.68,6.02,10.99,7778.73,5903.60,4271.14,227.06,4.29,5765.08,2061.34,1031.42,344.89,114.88,5901.52,2111.94,1056.73,353.35,117.69,64.69,6048.14,2166.36,1083.96,362.44,120.72,84.81,6079.77,2178.10,1089.83,364.40,121.37,5947.51,4470.53,1482.38,673.69,176.84,6.31,6065.67,4559.46,1511.84,687.06,180.35,6.44,6191.99,4654.54,1543.33,701.36,184.10,6.57,6219.15,4674.98,1550.10,704.43,184.91,6.60,7168.22,4216.34,1976.41,525.17,211.25,18.76,7302.56,4295.34,2013.39,534.99,215.20,19.11,7445.90,4379.63,2052.85,545.47,219.42,19.48,7476.67,4397.73,2061.32,547.72,220.32,19.56,7646.10,5369.69,4100.05,1125.07,452.86,40.21,7787.00,5468.59,4175.51,1145.76,461.18,40.95,7937.24,5574.04,4255.97,1167.83,470.07,41.74,7969.48,5596.67,4273.24,1172.56,471.97,41.91,8075.48,8221.84,8377.80,8411.26
0.90,0.46,0.26,0.00,0.00,0.97,0.51,0.30,0.00,1.04,0.57,0.34,0.00,0.00,0.00,1.05,0.59,0.35,0.00,0.00,0.75,0.26,0.13,0.00,0.00,0.80,0.27,0.14,0.00,0.00,0.00,0.84,0.29,0.14,0.00,0.00,0.00,0.85,0.29,0.15,0.00,0.00,0.84,0.63,0.21,0.09,0.02,0.00,0.88,0.66,0.22,0.10,0.03,0.00,0.92,0.69,0.23,0.10,0.03,0.00,0.93,0.70,0.23,0.10,0.03,0.00,1.04,0.61,0.29,0.08,0.03,0.00,1.09,0.64,0.30,0.08,0.03,0.00,1.14,0.67,0.31,0.08,0.03,0.00,1.15,0.67,0.32,0.08,0.03,0.00,1.12,0.78,0.60,0.16,0.07,0.01,1.17,0.82,0.62,0.17,0.07,0.01,1.22,0.86,0.65,0.18,0.07,0.01,1.23,0.86,0.66,0.18,0.07,0.01,1.19,1.24,1.30,1.31
6031.31,4674.44,2746.24,71.34,0.83,6045.18,4726.90,2447.06,1.91,6051.96,4823.14,2532.07,626.48,3.86,1.08,6051.53,4784.95,2578.31,90.16,0.41,4466.36,1579.80,791.22,265.56,88.73,4475.92,1583.31,792.98,266.15,88.93,5.57,4480.47,1584.98,793.82,266.43,67.34,19.19,4480.89,1585.13,793.89,266.46,89.03,4639.43,3491.62,1161.53,529.73,139.24,4.97,4647.78,3497.91,1163.63,530.69,139.49,4.98,4651.74,3500.91,1164.62,531.14,139.61,4.99,4652.11,3501.19,1164.71,531.18,139.62,4.99,5604.26,3302.86,1555.42,414.07,166.57,14.79,5613.79,3308.48,1558.07,414.78,166.85,14.82,5618.33,3311.15,1559.32,415.11,166.99,14.83,5618.75,3311.40,1559.44,415.14,167.00,14.83,5981.51,4211.00,3223.47,887.37,357.20,31.72,5991.53,4218.05,3228.87,888.85,357.80,31.77,5996.29,4221.40,3231.43,889.56,358.08,31.80,5996.73,4221.71,3231.67,889.62,358.11,31.80,6322.63,6333.05,6338.00,6338.46
