"FSC-A","FSC-H","SSC-A","GFP-A","PE-A","mCherry-A"
15.587033,10.650438,12.184996,13.452930,0.081842,2.830110
4.638830,3.233723,2.299666,0.644709,-0.057679,1.652206
17.481812,11.677146,8.794909,7.895912,0.061249,0.634644
9.792380,6.796851,3.547843,4.674379,0.276699,0.908605
6.570267,4.746576,2.602706,9.471667,0.187427,9.937029
18.889786,11.674491,21.373716,25.244900,0.212283,4.765459
17.247936,11.216806,6.857240,12.871421,0.166686,2.527393
7.620549,5.191393,4.807451,5.364515,0.161479,1.868779
6.928461,4.422114,3.075795,8.724078,0.358257,8.699392
77.683945,32.106846,193.042191,209.193283,1.959938,58.241726
23.415010,15.455782,21.239811,32.566242,0.508012,4.625826
13.109161,8.464273,26.282101,40.574013,0.286950,9.575794
60.825111,35.318882,157.881577,148.755707,1.041521,53.187275
28.462564,18.259451,6.871406,19.137672,0.261959,14.669375
37.751129,20.510618,28.499640,35.553226,0.494404,7.384723
5.820022,3.962288,2.492966,1.587777,0.181598,0.028479
20.516436,13.651802,8.502423,5.232861,0.141230,3.352677
69.105362,34.045391,77.057358,81.130760,0.527462,15.095724
7.337242,4.287351,3.213633,6.629378,-0.046654,2.928412
4.899993,3.516769,2.181960,1.375757,0.210087,1.646871
8.979332,6.484407,1.451795,24.954294,0.302560,21.673956
10.851773,7.408946,3.883808,2.534119,0.116771,1.476682
12.735978,8.464190,6.482614,4.070168,0.316788,1.643243
9.514004,6.144243,3.629901,3.777050,0.163863,0.785685
14.962391,9.948426,4.886477,6.485160,-0.086197,0.578780
12.136379,7.989561,5.717483,9.822254,0.366336,13.061922
58.397331,31.827312,116.249290,133.283112,0.912480,44.754128
7.878960,5.215729,3.348439,5.139434,0.067559,1.587379
7.619143,5.352716,3.373464,0.103443,0.074802,1.466772
6.694448,4.414334,2.794706,5.791449,0.386175,6.573289
4.351820,3.132263,2.043652,5.086297,0.043007,0.756676
11.486316,7.968796,6.822381,9.681065,0.221021,5.272054
31.488802,17.174332,9.928716,4.573387,0.095922,8.371264
43.588055,27.142813,89.510185,80.206909,1.003930,18.862619
58.334660,35.151196,32.339275,42.704189,0.268465,7.592643
30.317404,18.555635,20.155386,26.811996,0.227931,3.269887
9.286800,6.217489,3.593436,3.607056,0.249714,1.120936
21.323118,13.988350,20.381842,18.694426,0.180330,5.442208
10.009178,6.444368,3.863116,5.411544,0.071472,0.375878
7.936834,4.046975,2.764490,5.027445,0.131767,0.602019
18.941360,12.812730,6.343832,7.819627,0.003011,1.686405
11.365665,7.688223,4.607902,9.111900,0.062238,5.871204
14.783058,9.709158,8.461975,7.267596,0.203193,3.217080
14.103557,8.949258,2.959968,13.976331,0.148027,10.892714
12.501448,8.390737,5.129143,3.853595,0.140777,1.272949
23.992783,15.391037,8.404523,23.052570,0.334140,24.078083
11.491442,7.477538,3.885261,1.552858,0.057078,0.710202
15.637025,10.521440,3.390617,4.327698,0.102303,0.816487
56.772228,27.181765,93.950539,105.496101,0.546874,16.010689
23.509701,10.970784,14.799940,37.163837,0.806357,61.246532
23.198177,10.946136,14.838884,34.734829,0.696533,59.110950
34.957310,20.632229,77.616447,95.515526,0.504691,32.370495
14.036743,9.093680,10.206229,32.799942,0.481115,38.101788
5.762844,3.940601,2.308146,5.050276,0.233132,0.828994
8.249848,5.830101,2.296364,5.067741,0.078541,6.064587
81.799759,39.533470,184.393585,191.463043,1.443656,44.988850
22.939253,14.748531,8.927439,7.319091,0.355514,2.169411
8.447537,4.670458,2.521658,0.533192,0.035186,0.939208
44.332775,22.083670,44.766438,52.822674,0.361193,11.558874
15.196176,10.148752,5.269187,8.771985,0.152984,0.558801
6.796840,4.497344,2.524357,1.398020,0.223335,0.876649
9.989772,6.813432,7.151299,9.194383,0.004492,-0.752930
5.074729,3.474393,1.909211,2.219859,0.346268,1.096321
10.693187,7.254456,4.357829,5.492126,0.119817,1.747543
29.375723,17.890017,49.474354,47.336327,0.225556,7.762160
11.301512,7.627251,3.745081,3.466280,-0.032795,1.235090
12.703237,8.374025,4.015378,4.158928,0.047264,0.509563
5.093033,3.096712,2.201621,3.953780,0.155577,1.688699
15.848134,10.567082,9.952248,7.167931,0.207169,1.688538
19.943832,12.955545,5.497001,12.039497,0.294346,12.381779
9.170675,5.773150,3.003762,4.932327,0.066876,0.449656
8.069355,5.296636,2.878525,5.010644,-0.037239,-0.412425
7.928792,4.944889,2.916515,1.863397,0.266751,9.262423
22.970718,9.424946,10.059657,13.019284,0.203701,2.558559
26.412657,12.087250,10.370969,11.706047,0.189552,2.263661
5.282986,3.630048,2.204440,1.402888,0.036335,0.841567
21.565136,13.042878,35.379826,24.767090,0.204645,10.001847
14.111679,9.356994,5.701148,5.144258,0.009270,1.571175
5.493341,3.777301,1.779432,0.871237,0.237819,-0.864651
16.781439,10.574553,10.581199,9.874073,0.261903,12.139544
21.849743,14.594577,9.214829,13.792829,0.379435,1.597140
47.427505,26.862259,63.888042,63.478687,0.448783,21.083527
25.136768,15.928084,9.425489,24.026253,0.365162,18.730654
5.982028,3.971366,2.101683,1.384256,0.120796,0.356341
7.952083,5.248015,3.386993,6.964829,0.316180,0.900662
28.029146,18.664705,9.634094,9.106643,0.166709,1.880671
4.863462,3.204609,1.903089,3.442174,-0.022168,0.787481
14.459706,9.178000,3.904337,4.317655,-0.038262,0.115075
19.903185,13.303864,20.731882,19.166767,0.242339,3.525835
48.989868,26.833651,41.973881,44.307415,0.054417,6.234497
30.506809,17.492798,97.910957,110.845619,0.890415,20.316132
13.028455,8.767214,5.903010,7.721204,0.070349,1.250188
12.904025,9.038507,6.572965,5.474233,0.245985,2.313688
7.889195,5.120377,2.945782,4.094815,0.228908,1.823881
13.738082,9.022907,4.309798,4.537171,-0.067691,0.729076
5.336569,3.384657,1.987853,2.904459,0.095624,-0.596608
33.994057,21.369617,53.523987,47.107864,0.517081,16.822441
12.414397,8.711736,5.992177,5.116830,0.276940,2.632028
20.651636,13.569522,7.441111,9.643806,0.062551,1.248373
7.123188,5.231644,2.858858,0.858249,0.241076,1.948667
20.694811,13.403897,11.457522,50.362133,0.423079,25.590948
16.400146,10.811702,5.721790,4.893591,0.143315,2.603560
10.330317,6.926974,3.948107,3.913662,-0.009001,1.262293
30.526512,19.905067,9.985476,8.249681,0.380783,3.249449
14.166155,9.028749,7.748153,7.229631,0.247007,2.641799
43.759254,21.045855,78.076927,107.053421,0.857450,18.090620
54.903847,26.986769,70.951775,109.858841,0.994630,28.538481
38.794018,22.760551,45.049450,57.073959,0.365866,13.492397
18.627319,11.988635,6.090706,15.096427,0.245350,5.778427
20.288544,13.237185,9.235478,14.499509,0.287585,4.922908
7.004690,4.350775,13.855598,45.073578,1.922258,164.433640
27.224899,17.844065,16.905142,14.298273,0.157306,3.922304
13.635077,9.197811,4.277461,5.309745,0.199639,0.626301
39.801426,25.240223,10.436458,26.584099,0.707344,71.479317
19.650976,12.440395,34.282604,34.372337,0.149243,8.452224
6.904778,4.690465,2.404216,5.274827,0.085860,0.550103
27.448809,17.173012,9.623921,9.144492,0.226335,0.701009
10.900384,6.992718,3.869694,6.088897,0.008526,0.520634
7.921496,5.111251,2.706169,3.996434,0.038418,-0.684169
13.460048,8.870179,7.208437,5.701790,0.296699,-0.024518
18.471979,11.831697,6.587478,11.119635,0.279189,9.800454
4.976947,3.489168,1.790350,4.044651,0.082977,-0.156615
24.933083,14.362373,10.457747,19.713411,0.429584,5.098604
59.000340,26.340866,75.592857,91.909058,0.729048,17.210211
12.060135,7.833520,4.471479,3.289406,0.033249,-0.189315
14.154037,9.321123,4.858871,3.460243,0.258903,0.888706
5.020639,3.375894,2.526099,4.653563,0.046853,0.984568
4.844368,3.387487,2.227631,-0.556557,0.219385,0.579276
