"FSC-A","FSC-H","SSC-A","GFP-A","PE-A","mCherry-A"
13.857738,9.316530,6.310503,4.430132,3.493635,512.971863
40.513443,25.395927,21.771729,36.255775,10.469872,1260.014648
61.921299,26.726822,25.979843,45.781811,9.182878,1067.811279
21.694914,13.997272,6.761903,3.755082,2.291477,300.868469
20.299416,13.058729,6.441677,13.548947,4.902136,636.084717
14.877645,10.047595,13.754128,11.436973,3.211969,509.606110
43.984356,25.130194,33.229847,28.975864,10.491222,1185.652832
42.856415,27.424501,9.550064,6.144898,2.421719,270.878815
33.488678,22.413042,13.074772,24.482132,6.446239,743.644836
56.446934,34.766201,42.391220,51.076126,21.623568,3156.456543
18.587738,12.032405,10.490169,30.271944,0.758128,101.881935
28.953449,17.333467,11.111399,14.620886,1.406500,212.832687
42.665504,27.198769,13.595718,48.083931,0.409379,27.521391
34.519344,16.780212,12.959770,15.954109,9.457970,1244.362183
39.026619,15.430621,16.138035,16.607204,10.619489,1272.832275
18.107971,11.972120,5.974557,0.774439,1.645188,221.314957
25.947277,16.931694,12.757441,8.221160,3.866911,460.018585
61.192432,34.693714,28.338379,67.015953,1.925364,195.556168
24.678026,15.892215,12.009288,10.861094,3.589374,392.968628
49.433971,30.321236,12.525887,9.494234,6.100162,763.007263
29.741346,18.851145,21.687819,40.849899,14.407475,1668.818359
29.648825,19.268614,7.372975,24.676619,0.299725,14.734056
29.220913,19.380848,6.325786,17.032877,0.228362,28.281336
38.452835,15.217495,28.177362,42.055782,7.815093,1014.958008
45.387817,19.491489,20.784281,22.186098,7.244710,771.250305
23.030729,15.372476,5.498951,3.119584,2.449673,303.671173
35.878971,22.190472,24.201433,117.467140,2.174671,251.484268
23.713627,15.517745,10.491425,8.923403,4.849664,577.556335
22.710846,15.461976,13.092060,8.810650,2.881060,328.154938
32.727074,21.566803,8.817965,9.464447,1.598179,214.002472
11.024997,7.364900,18.040016,12.482961,6.178814,803.982422
12.994262,8.716621,4.145185,2.000382,0.483201,82.968491
21.375179,13.920211,7.355706,30.066200,2.834427,422.583191
22.304646,14.211694,6.337367,11.811137,0.101165,8.920037
24.448591,15.790850,14.910358,12.943089,9.861784,1210.820068
32.744442,20.770912,16.581022,105.002167,0.872562,81.744225
19.485510,13.214148,4.994292,2.942876,2.796597,349.252930
13.740743,9.424756,2.176433,19.551952,0.160592,11.084338
30.490614,19.437027,8.538759,8.243514,3.296607,392.065887
5.887541,3.965942,2.283137,15.723260,2.452595,353.413025
16.973209,11.224712,4.640348,4.855335,1.615563,170.303085
17.452398,11.433715,4.230052,14.237145,1.772945,253.856812
39.890385,25.879219,9.230237,11.641011,3.318674,467.217468
30.220467,19.110477,17.842503,50.328812,0.610330,44.155247
31.058325,19.799034,8.128092,11.457123,0.111122,10.454477
18.032719,12.471646,6.325413,2.980571,4.981767,620.752014
10.415994,7.094483,5.225280,3.842437,2.186297,252.806244
25.510298,16.704998,12.013483,33.040226,0.530730,30.815308
25.597477,16.975658,6.567182,8.077988,1.563689,188.092438
45.812584,27.955000,18.504715,27.689445,11.932814,1364.728882
33.460464,22.157707,12.801195,8.510049,4.435753,483.467590
29.340462,19.382637,8.058922,12.053949,0.202346,12.939815
22.982533,15.428662,8.260334,14.014701,2.488960,357.383972
26.393150,17.082130,10.058966,7.614454,2.919020,358.946716
21.209455,13.690626,10.515686,6.357649,4.956343,547.348267
8.062381,5.198130,3.143811,9.164723,0.253072,17.277859
34.245773,21.872719,8.506973,25.085278,6.651630,759.543152
70.185493,41.038673,13.934958,42.353706,0.277476,23.034594
37.309540,22.660961,25.075724,45.165775,1.227775,81.335899
31.717957,20.869751,12.427057,8.834216,6.759449,912.127563
76.891747,41.091587,33.635223,42.354275,14.725743,1787.297974
48.245613,28.579102,21.960440,52.540009,0.505641,35.103256
18.244614,11.654534,19.958731,33.971806,3.502594,366.416016
25.744329,15.595922,22.002295,22.689938,8.293378,1037.002930
11.553946,7.310778,17.532774,60.070705,0.935295,64.896614
30.992895,19.998205,9.138570,4.205302,1.826811,230.348145
13.088798,8.999658,4.607272,8.482742,0.264736,23.391050
16.390274,11.018357,16.769617,24.707340,13.649834,1619.206787
7.619134,5.411505,4.344489,14.704864,1.692176,194.302811
44.743599,27.037996,11.440751,7.092313,6.346193,791.729553
59.952950,28.370430,31.079721,38.302818,36.792599,4285.021973
28.379690,18.670837,9.699976,17.178270,2.154459,276.936829
11.489311,7.807130,2.549549,9.538200,0.326028,22.052097
17.680605,12.152432,5.348835,14.542553,0.409551,33.494324
21.743410,14.282563,6.593511,18.549007,0.309032,16.915558
41.395115,24.004631,58.721645,104.981537,0.789424,102.518181
6.864864,4.413753,2.069637,4.503919,0.097332,6.168281
29.695009,19.580093,8.747926,4.969011,2.456886,288.138947
6.811201,4.857410,2.530936,3.518261,0.165505,12.244685
43.632599,25.964151,10.058273,7.627522,8.660734,1066.779541
24.965841,15.739582,12.182453,10.297587,3.590176,462.771667
36.082233,14.284747,18.867485,61.099236,8.402042,1037.309326
37.868690,14.289621,19.058670,57.625225,8.745291,1014.179443
48.028885,28.804358,18.673830,32.443306,13.218865,1672.334839
5.924623,4.092200,1.547845,8.683741,0.157955,11.728157
35.800884,18.748442,51.978111,52.480988,16.743130,2456.214600
19.168190,12.320143,9.986221,15.254996,4.487576,533.201782
