"FSC-A","FSC-H","SSC-A","GFP-A","PE-A","mCherry-A"
31.613018,12.815128,17.542850,40.865829,0.115409,25.510315
94.924126,50.181961,92.353035,244.176575,2.295814,179.181091
43.182663,27.271463,13.104274,32.894180,0.367722,26.938995
36.401825,20.871025,13.084584,32.499123,0.277167,28.637449
10.991344,7.423676,3.805105,9.608516,0.307027,9.689081
9.255930,6.485321,1.833522,6.388675,0.229701,7.900158
10.448511,4.916101,2.734964,17.286013,0.132258,7.262060
11.424922,6.266171,2.243533,11.997956,0.030767,5.915768
43.430771,22.078960,15.198719,38.780239,0.331788,30.586121
36.905090,24.289749,9.496224,28.004925,0.194225,24.122198
18.027729,11.991562,5.858017,21.479628,0.235625,9.011714
33.802059,19.422874,43.839333,107.239746,1.120380,113.661026
25.571032,12.204041,7.284833,22.350300,0.179261,14.581622
28.883625,18.998568,10.112913,29.409378,0.162006,20.237064
7.435079,5.308352,2.259584,6.627916,0.226561,9.555704
5.651645,3.791321,1.806122,7.516539,0.158149,7.477611
29.488653,18.074842,15.742453,53.670418,0.397665,45.805241
9.238862,6.277743,2.568456,6.881950,0.026335,4.072983
8.527761,6.008103,4.031400,13.351557,0.087848,10.512504
13.341137,9.537639,6.619883,19.199911,0.484213,9.090319
25.973831,17.852341,8.674117,22.629206,0.406335,18.584293
12.736931,8.872815,4.350474,12.008393,0.074969,8.168061
9.315567,6.369663,3.606880,7.149084,0.123407,16.214798
16.369104,11.567630,3.903536,7.706307,0.304791,2.866489
20.860670,13.313625,12.741370,18.643871,0.172482,22.668989
10.447008,7.424661,2.393860,6.399312,0.176555,2.116741
22.423721,14.325824,7.383016,26.721380,0.186296,24.037619
32.684750,20.469229,6.856317,27.828362,0.492467,46.431320
13.837509,9.373945,14.652493,32.907249,0.208379,27.230999
13.326934,9.538056,2.633763,11.679909,0.119335,4.683183
14.738092,9.505323,5.852490,14.959156,0.193043,10.152062
19.793941,13.158418,10.516867,25.164642,0.416899,17.947603
7.763079,5.319258,2.646580,6.766842,0.247243,6.303005
4.987131,3.640458,3.619112,11.041986,0.259466,7.222221
8.892172,6.037056,1.868329,37.506939,0.483740,40.253777
7.457578,5.243762,2.479266,4.701534,0.122380,2.997465
5.437076,4.061166,2.638396,6.577174,0.104002,11.166584
11.866924,8.191702,7.658392,34.120682,0.352626,29.962307
33.932568,21.375565,9.014050,19.728910,0.282089,13.487044
12.290942,7.747954,4.310963,9.138606,0.280682,4.550224
15.647579,10.917156,11.033637,12.801255,0.336927,20.234941
11.494562,8.006125,3.700970,9.258029,0.297535,8.645005
19.636240,12.859696,17.422775,37.550327,0.706089,46.176403
19.531334,12.697212,6.330478,15.813878,0.189895,6.123877
11.927759,8.550382,4.050918,4.820158,0.027370,7.037141
9.142684,6.358567,4.260471,7.142394,-0.067262,8.829240
14.858819,10.200402,4.425858,9.297660,0.257193,6.507710
57.639420,28.122978,32.035610,72.314926,0.655759,65.878647
13.628023,6.318052,3.652056,17.190619,0.281685,8.498926
31.271402,18.899902,6.347939,23.872751,0.400694,16.728958
21.200144,13.104179,13.965631,32.222809,0.189420,24.543259
33.711258,21.709919,8.891283,20.085987,0.591995,14.733667
6.122311,4.156677,2.244651,10.593250,0.214201,4.709349
11.966106,7.791912,2.179094,13.887315,0.468985,40.891373
15.278581,10.432122,4.655723,11.545250,0.065613,7.058579
25.107130,16.155441,7.636658,18.569599,0.144257,9.499663
20.140812,13.182672,6.218357,16.427420,0.139856,15.295365
17.924358,12.332382,4.864430,11.595822,0.028830,7.174553
6.927249,4.898440,2.525506,11.120048,0.042873,6.967570
21.930832,13.596174,11.915188,36.062832,0.086372,23.692322
14.586821,10.024190,4.108454,5.390965,0.133006,4.188442
7.652625,5.370113,5.278837,12.473680,0.052845,9.264847
7.435277,5.238911,2.894654,6.689944,0.020309,4.535399
14.528209,9.788321,3.666764,10.360574,0.334480,10.010398
13.994213,9.468579,4.433095,14.590151,0.195874,11.468682
4.670150,3.461294,1.979451,7.511200,0.105775,2.439881
16.125549,9.401175,6.192722,13.023513,0.136056,10.507119
24.402655,15.613682,6.277381,17.622622,0.278850,9.372762
9.206421,6.447607,2.873291,5.331307,0.001520,2.132122
16.393456,11.566071,9.632765,19.731026,0.135270,13.489436
14.748708,10.052932,17.319067,39.242149,0.511263,27.550953
7.389521,5.262354,2.325390,11.203119,0.359888,11.674102
5.688758,4.066804,2.855318,7.074956,-0.041249,2.741349
12.591413,8.643101,6.676217,14.376547,0.165426,11.656427
25.193792,16.708302,7.852441,16.472816,-0.076133,13.537848
19.880199,13.359078,5.629183,14.264375,0.263713,10.639819
36.248974,19.747158,15.433839,45.983406,0.420475,34.589447
27.555061,18.355986,6.118143,19.324093,0.322430,20.009239
18.410170,11.998130,13.906015,35.672958,0.402707,33.989719
8.665668,6.243259,3.638467,5.174161,0.181679,1.782267
12.028212,8.408945,3.186612,6.302522,0.146512,1.975005
26.425894,16.916018,5.514859,21.080860,0.257078,12.162702
8.577870,5.807725,5.049509,8.148768,0.082937,8.285748
4.732410,3.274102,2.737681,4.955754,0.248475,2.276423
8.567710,6.097988,3.114913,8.991959,-0.013494,6.652295
16.691647,11.054021,5.070099,23.158684,0.309302,23.265692
21.450211,14.357465,6.415617,6.607644,0.194935,16.765297
20.666891,12.757104,8.002296,71.909645,1.295585,89.403923
19.432497,12.960992,9.806949,25.920013,0.375978,28.671461
17.457596,12.058536,6.695846,21.150835,0.334086,13.458117
9.906761,6.908592,2.689585,11.931039,-0.024913,6.828915
22.810167,15.037944,6.990978,14.053701,0.245610,26.914055
7.747460,5.586386,1.678006,8.131547,0.282387,4.249505
10.256814,6.666587,3.064538,10.054222,0.309964,6.650268
18.142157,12.266484,17.248926,37.156479,0.441303,31.525169
7.913003,5.482624,1.760075,8.354557,0.174028,5.118884
24.406404,16.736856,9.866555,21.880312,0.111420,5.447318
8.376818,6.017208,3.809715,6.490868,0.230734,11.577008
8.698062,6.382970,10.079585,7.612948,0.553961,30.420662
4.649582,3.373784,2.119893,5.759251,0.005331,4.202554
28.674236,15.292933,10.865868,32.980362,0.162343,33.264923
34.629368,18.668694,9.220229,29.524944,0.238459,24.785898
29.237406,18.701912,6.867661,23.573526,0.062330,9.509076
15.249782,9.624795,4.924124,12.326614,0.407137,5.665592
20.556593,13.463845,5.198440,15.949324,0.247479,15.283998
26.286758,16.211206,17.966887,65.073135,0.529327,46.740578
4.352548,3.195132,2.013224,6.379621,-0.000099,4.159005
24.740171,17.016426,6.971989,16.727291,0.170333,8.856048
25.471565,16.324886,5.527658,22.622049,0.458518,28.341200
21.214006,13.538157,7.834394,47.735027,0.558807,47.737728
38.246811,23.324892,20.220388,52.724400,0.522656,29.487417
24.650410,16.058321,8.805212,26.231380,0.396685,44.601284
7.806732,5.787006,4.649556,12.760042,0.034746,6.192495
14.131486,9.651969,5.820792,16.925699,0.320706,16.711073
7.019470,5.049450,2.046148,9.506577,0.225529,3.452661
14.880259,10.464933,4.829863,13.219950,0.166602,7.808969
6.348667,4.546687,2.478872,5.676018,0.364640,10.978414
27.903198,17.898201,12.023204,20.515528,0.337973,16.320427
13.066257,8.782545,2.684678,6.481612,0.057925,7.142265
39.582287,23.556301,13.680452,35.749157,0.446874,31.028238
5.060042,3.457309,1.751347,12.570616,0.119961,15.406708
37.588474,21.882744,9.225568,30.184341,0.379872,36.579762
22.851974,14.282271,5.667359,26.411505,0.329429,27.021189
7.965595,5.478870,1.238560,8.263005,0.092698,7.017561
11.977381,8.170276,2.525173,4.727966,0.234413,9.652841
33.926678,22.039650,13.898129,31.680878,0.632526,30.536163
10.553391,7.628082,3.259153,10.308936,0.094471,13.292393
37.414501,22.841667,13.347635,45.075962,0.661151,35.233196
25.319857,16.724705,8.471015,29.792257,0.347906,15.765935
12.660792,8.750305,6.573355,32.304829,0.222397,20.586031
12.799795,8.849361,4.190330,5.270880,0.095838,6.534461
17.042164,11.146094,11.964082,35.120197,0.564906,44.460598
7.982587,5.713021,2.437306,12.445694,0.262179,6.724157
16.611515,11.180582,3.668058,7.773834,0.146207,9.735097
6.697934,4.576219,3.411245,8.013590,0.058524,4.945514
25.646360,17.089836,11.722610,50.790306,0.469167,47.561405
24.520895,10.321706,11.150062,22.720984,0.204507,13.086317
8.001629,5.217004,2.050250,5.490071,0.208226,6.905178
8.399279,5.729578,2.091244,7.905143,-0.026122,6.148077
14.026309,9.360268,8.619248,25.791519,0.103813,12.599061
6.223181,4.212747,1.618225,11.163465,0.050740,10.446200
35.019318,13.851521,11.417727,48.667725,0.523854,41.853615
35.087719,13.813116,11.347421,47.280018,0.513692,39.896423
6.587963,4.363035,1.647355,8.079188,0.149454,4.721389
37.180462,20.016003,59.207088,158.070816,1.733007,139.452148
20.982210,13.458056,5.282248,19.589697,0.206373,29.787308
8.032756,5.832281,2.775697,4.503298,0.189131,3.782019
13.914271,9.481511,7.361121,29.147959,0.235734,16.473909
14.053077,9.607924,5.624957,8.755135,0.306785,6.574885
20.324183,12.909690,8.448049,21.606686,0.403988,46.317062
22.962799,15.299340,8.059770,21.282467,0.333952,23.355801
6.475278,4.551371,1.592834,6.273305,0.106797,3.639716
7.303567,5.339630,2.353265,4.583831,0.103059,7.187385
40.003876,24.659555,9.115586,26.005846,0.218927,25.791681
5.191140,3.606814,1.957313,-1.439345,0.186933,5.967209
11.308690,8.271947,2.468977,7.767238,0.149271,11.313284
12.956074,8.732289,3.862137,8.069913,0.239524,8.888967
5.030425,3.405925,1.315776,4.466097,0.018707,3.586341
10.854225,7.504927,3.831666,10.254069,-0.042363,7.946395
32.879620,21.023981,10.819653,24.963097,0.228463,55.880226
19.122211,13.289423,7.226418,16.798491,0.142940,10.092936
10.468497,6.913408,2.802806,4.467508,0.151550,5.908722
13.888681,9.586323,4.096966,8.450623,0.012309,5.452686
30.677481,19.999182,12.178013,18.791466,0.057505,9.056791
40.012386,21.318794,28.362017,93.385139,0.763708,80.655617
18.840075,12.192587,5.118214,20.314878,0.145522,5.939335
18.762085,12.942245,10.013280,25.044735,0.099241,12.637127
23.665447,15.065033,20.030241,28.695971,0.197036,20.786993
33.282570,20.915686,18.721218,51.217476,0.579098,68.329185
4.426924,3.198384,1.427878,3.251505,0.182463,3.325154
18.404278,12.173368,6.802680,20.531691,0.166223,23.652172
19.614460,12.726106,10.948462,33.429657,0.455002,16.792974
9.675163,6.504049,3.325508,10.729909,0.091360,2.871797
14.736449,9.821027,4.545105,10.245243,0.166359,5.291433
28.882523,18.213352,5.800661,51.950531,0.443217,41.966267
42.019798,25.346745,13.089041,40.133373,0.473083,51.216614
31.768505,20.201679,19.161037,46.636814,0.739770,50.979416
52.420280,31.168785,15.551227,38.150753,0.199807,28.705479
11.311401,7.976945,10.433814,19.785730,0.433987,19.596033
48.906387,28.620049,15.559759,37.202267,0.377966,27.181854
12.064604,8.206952,4.308828,14.244536,0.083126,8.183355
5.406520,3.848034,2.303834,0.919865,0.090665,3.695090
35.992458,20.204069,17.166477,62.278526,0.899269,71.774979
11.472703,8.211009,3.441033,12.326560,0.001821,7.118499
36.866150,22.002131,17.582272,54.756027,0.539515,53.865192
27.040335,17.271473,7.439707,25.433100,0.218889,17.422354
12.048333,8.143919,3.292467,14.351801,0.109376,5.483355
35.763012,23.116175,10.539914,17.848577,0.218902,15.749775
23.448484,15.488466,8.937555,30.730923,0.368915,15.158529
47.887596,28.986391,13.875014,33.991917,0.171853,20.498766
8.791939,6.315662,2.708959,7.114559,0.197428,3.878568
13.055307,8.846621,3.103286,11.245804,0.134061,5.900395
18.790956,11.866242,15.456825,29.636740,0.481361,32.436390
31.789068,20.891712,9.027039,26.842594,0.322026,23.204077
12.443194,8.167261,8.622022,12.309041,0.125628,4.982624
43.389149,23.772467,31.432837,71.229118,0.960063,69.937332
30.049450,19.225876,7.752618,20.055786,0.292738,21.001631
5.410921,3.660969,1.885024,4.161919,0.224707,2.996217
10.772480,7.603050,4.469767,8.167396,0.286442,8.802246
16.873459,11.145606,8.330521,24.571234,0.287423,24.461462
16.203537,11.292597,9.201229,21.488495,0.083767,10.054308
17.849606,10.713187,5.674524,19.284666,0.015686,12.313475
22.005592,13.459848,6.435449,24.445969,0.177410,21.855827
5.386488,3.833360,4.228383,12.312854,0.200798,7.653047
20.729595,13.134883,18.145876,28.492058,0.304639,51.336021
6.190424,3.954380,1.098830,32.614788,0.312095,31.561974
20.358816,14.036715,10.573512,23.487474,0.354309,28.504091
15.071561,10.127481,9.560601,13.003350,0.261929,7.480427
7.704503,5.396396,1.683184,5.481784,0.137173,12.074615
42.063526,26.361868,18.474222,32.988628,0.122554,16.380722
7.178453,4.961913,2.684618,6.729630,0.054741,4.182617
9.483881,6.632576,2.593052,4.475225,0.156577,5.295386
18.303823,11.988594,10.940230,15.795503,0.287784,23.415340
18.822906,12.942486,5.045540,19.117617,0.059202,22.930174
6.068295,4.272092,1.626556,3.770098,-0.128868,7.938410
44.194447,26.511765,12.783919,32.888660,0.428132,26.828197
15.366960,10.009188,5.019143,13.664104,0.113111,4.613226
70.442223,36.507458,30.828369,90.593956,1.199843,97.744667
14.741271,9.761187,3.651612,11.935119,0.270319,9.915553
10.539885,7.654863,2.107165,10.288312,0.310417,5.016313
31.387207,20.034485,9.797835,25.477583,0.474999,27.000492
28.082212,17.861998,8.577081,23.637455,0.184036,17.365191
32.249882,12.494428,8.306619,29.449131,0.351284,16.086903
32.317799,13.104523,6.829999,21.738165,0.271306,14.331987
34.989071,20.718317,21.131567,70.492607,0.557359,51.050106
14.869324,9.983792,5.811582,14.082928,0.082343,15.653394
11.811796,7.877747,3.444855,12.082318,0.089476,7.198019
12.941137,8.808030,3.433758,10.660672,0.138808,13.463776
25.465775,16.548721,10.951022,23.704998,0.521287,24.405264
29.754749,19.269278,12.015081,23.443153,0.600012,46.442699
44.887402,18.427563,30.466238,82.307213,0.815363,71.023354
57.319157,21.424288,41.516582,104.177971,0.889213,72.843094
5.719452,3.623495,1.763293,3.310373,0.146054,3.412189
32.575638,21.098946,10.866530,30.233145,0.262543,20.561205
32.871662,21.916780,7.366124,22.695564,0.167983,12.318879
46.906006,29.223976,12.029589,27.110905,0.446322,43.285950
5.822954,4.054185,2.454779,6.369317,0.253226,4.939240
61.573059,22.367178,22.380304,43.030678,0.619859,33.432652
63.732227,22.373953,22.388218,44.890976,0.431961,32.252991
35.958035,21.430946,24.464146,59.546261,0.798586,58.305389
27.485741,17.637562,9.354199,23.437120,0.226565,15.244807
14.334491,9.897873,8.862060,18.640982,0.269799,11.200156
16.567228,10.620849,4.514372,12.125020,0.328740,9.959226
17.038227,11.864213,14.414368,38.492306,0.188091,18.691824
18.811064,12.258669,8.577247,19.916777,0.339553,15.606870
8.675538,5.813313,3.218568,6.108296,0.391715,17.644527
38.282558,22.542816,9.119689,29.819479,0.467765,15.613999
39.825775,24.813137,14.147673,34.127064,0.354562,15.896293
17.625538,9.307303,6.374368,12.689595,0.280943,15.155231
14.556108,10.013599,4.595825,10.195887,0.154493,5.973993
5.518932,4.182152,2.089043,6.709452,0.057094,2.317378
27.245781,11.335229,19.737928,49.626564,0.521435,27.240847
29.530628,11.422115,21.273752,50.312862,0.541388,27.679049
11.821863,7.813768,4.730698,9.367002,-0.007708,6.878532
15.200621,10.395437,5.790119,16.364748,0.439832,29.293865
16.876188,10.850657,6.548857,18.451395,0.217325,15.151140
11.272110,7.610137,10.845787,29.902121,0.437805,20.068819
13.650058,9.010697,8.230797,23.132648,0.190366,15.254104
10.672392,7.380643,3.331861,5.595022,0.339119,6.435266
15.332885,9.970521,4.550852,5.948069,0.291393,8.889371
12.010814,8.154908,4.292708,7.648612,0.225556,10.155873
15.390737,10.404350,6.004164,11.483091,0.231718,8.366977
22.440166,15.576174,10.313643,26.927151,0.254585,26.389889
17.789646,11.733187,4.868196,12.596631,0.334302,10.006924
21.960526,13.954534,6.277663,15.928237,0.428788,25.024981
19.035910,12.528299,11.616541,33.250168,0.387283,20.661438
24.183563,13.005816,18.095291,55.265835,0.610200,32.144535
12.390923,8.729863,3.550530,4.921803,0.141486,8.165998
7.968111,5.417911,2.387490,9.463571,0.259602,3.818623
38.459019,24.332785,9.795144,22.760469,0.353830,23.976688
15.914358,10.515594,4.980627,13.667356,0.332532,23.809999
19.706083,13.380414,6.586774,14.450083,0.250805,15.294726
8.007067,5.184602,2.201340,6.581416,0.240390,1.835629
21.042629,13.797301,5.143526,22.480726,0.152250,20.239717
34.150085,16.670979,40.798645,109.239304,1.217231,103.135399
42.821651,24.963591,13.976972,41.868504,0.261903,32.545620
32.033485,20.408176,6.998641,26.989101,0.322243,15.807808
42.626953,26.663895,18.763586,50.063835,0.784786,76.444901
20.700815,14.417464,8.824973,9.640774,0.122096,10.105590
26.446026,16.834526,7.020191,12.879282,-0.022184,17.092234
14.146687,10.024015,4.766749,16.680828,0.244690,5.090127
21.898882,13.888703,11.306959,27.239872,0.102368,13.733721
24.076385,15.243793,7.650881,14.230125,0.092215,7.199545
17.673180,11.756736,4.647832,9.894770,0.126165,7.213443
25.211313,16.584505,12.817945,45.038605,0.528298,46.030087
33.816124,21.721956,9.174291,14.380516,0.340377,12.788871
13.324200,8.780029,3.036641,10.816092,0.075430,14.180463
17.135553,11.284914,16.583609,49.871857,0.577928,38.414406
10.255322,7.009087,4.499757,10.829968,0.317475,6.997645
11.588800,7.699112,3.624936,13.348511,0.100226,6.919623
15.836311,10.594563,6.361559,21.319805,0.010948,13.030056
15.684739,10.327406,14.441401,22.437973,0.174263,24.199902
13.801721,9.544055,4.546224,16.239559,0.066694,12.228031
22.891249,15.349309,6.578394,18.634430,0.276940,12.755577
5.649470,4.002261,2.258089,1.869747,0.141189,4.021266
19.380138,12.906815,10.286664,25.160271,0.341162,27.195045
7.658618,5.301480,2.914474,6.822583,0.230056,5.319832
14.494940,9.514705,8.953135,24.386747,0.086123,19.813557
14.272987,9.688814,4.291258,8.213747,0.155426,5.342194
5.301283,3.807045,2.214518,6.054968,0.345038,6.907463
11.331578,7.792787,6.647207,12.678188,0.382837,6.222356
48.902954,27.317217,22.808046,46.672039,0.464255,42.926811
17.432392,7.928541,27.593117,32.343185,0.522796,25.462254
16.807285,8.798759,9.812055,19.374275,0.351568,8.367693
19.002642,12.309070,5.990620,18.952944,0.502714,22.597317
17.389626,12.184328,6.318688,15.896553,0.258989,14.083907
29.913643,19.655342,8.701174,24.672703,0.163605,11.891460
18.142103,12.060983,20.944323,36.182419,0.464713,50.805504
32.654980,19.344908,10.682961,26.408035,0.421258,17.067410
31.862467,20.769398,13.925168,37.633499,0.328448,24.041327
19.540169,9.800625,7.638299,13.232718,0.363713,17.285971
18.661301,9.741125,7.244085,10.507412,0.293181,16.198679
36.545902,21.887978,19.403746,37.612564,0.283527,21.806658
17.266563,11.524578,6.028690,13.417284,0.280188,29.401840
11.613952,8.025680,4.629249,14.121472,0.285059,9.361568
6.929440,4.765564,6.257620,10.955382,0.185889,5.940064
24.738071,15.692169,17.432503,50.629917,0.168380,30.084063
16.461809,11.194856,8.424618,50.338314,0.479746,40.470699
11.689569,7.938423,5.660772,19.892366,0.283029,10.516384
8.489116,5.970383,2.465794,11.892149,0.253640,6.684434
13.286187,9.313622,6.630475,12.203528,0.158357,8.500413
16.766994,11.258989,5.287811,13.644714,0.162391,7.008636
10.993624,7.480509,3.627045,11.696160,0.107619,8.818783
31.871143,20.950354,17.483587,34.213886,0.294449,19.163843
8.261038,5.686353,5.858165,10.917386,0.353615,7.459913
20.035210,13.623426,5.586224,12.003802,0.037250,9.071861
33.286064,18.751709,20.320051,58.547920,0.550963,80.545349
24.747740,16.336407,11.260318,27.447306,0.321595,16.713165
8.870028,6.108397,3.422216,4.945978,0.007143,5.469000
5.986276,4.471138,1.294853,3.246101,0.195148,3.839390
19.757912,12.869631,5.210229,10.916123,0.345817,14.814220
10.000960,6.935875,3.617076,8.875561,0.239803,9.636353
19.566177,13.432950,8.899051,16.852425,0.397648,11.105363
4.800458,3.722291,3.652501,13.997622,0.227472,4.411145
54.317173,35.030804,19.398396,50.644146,0.566475,49.477867
15.871271,10.154980,3.800520,12.922205,0.233976,9.849380
6.446644,4.624311,1.954790,7.774186,0.225155,4.998165
29.910988,19.517937,7.596727,18.519320,0.218239,10.865496
9.205317,6.580513,5.771244,10.328414,0.309581,4.343699
9.388718,6.502271,4.292642,4.571169,0.279920,2.914315
6.000642,4.188453,2.602564,6.399073,0.095167,5.434613
7.150957,4.733717,2.744729,6.845215,0.328015,8.385070
20.226395,13.697276,9.978251,14.417468,0.295966,7.200711
36.458389,21.033485,11.209293,29.233044,0.484568,11.962969
21.461517,14.045875,6.514301,13.770455,0.341817,20.536148
26.060596,18.281689,12.800900,28.526527,0.384194,17.527649
16.358341,10.661621,4.077031,11.859683,0.337729,15.595240
25.622734,16.509678,11.716408,26.953186,0.346160,27.882389
18.116173,11.962278,10.271832,27.556929,0.384108,28.583403
17.011412,12.280145,3.680470,12.531171,0.357959,29.491735
5.409014,3.861913,2.278219,3.622149,0.051568,1.297644
11.407393,7.966907,3.306273,8.959313,0.327630,4.063941
5.395919,3.717077,2.368472,5.762171,0.182542,6.257421
13.078074,9.228539,8.010194,13.227302,0.479206,18.262497
34.066162,16.740404,15.368415,53.721134,0.829975,53.358429
53.311935,24.927496,66.512146,153.758926,1.406217,122.076477
6.657328,4.500764,14.132348,38.529827,0.499177,55.134701
23.575287,14.866403,20.173929,59.677898,0.592366,59.486908
40.250595,24.942200,19.990955,46.891533,0.181336,25.527903
12.479447,8.127564,3.646920,7.451461,0.233091,13.073650
28.257545,17.355680,12.351275,31.100758,0.016357,10.373278
20.453016,13.473847,35.815025,101.985497,0.923846,81.145622
12.030620,7.937126,6.158662,16.881386,0.396229,26.338095
9.456375,6.717830,5.418941,17.913021,0.368993,29.080811
12.376570,8.700578,3.604224,10.133199,0.390826,6.282641
15.465059,10.396350,4.135885,4.404105,0.279889,11.522106
11.994725,7.760416,2.662639,15.572302,0.298168,6.800355
9.927930,6.691120,3.013867,5.707100,0.231089,10.838505
21.151558,14.483111,6.081508,14.059441,0.130381,14.585811
44.663811,26.389841,14.508336,30.554604,0.573273,44.114697
5.281471,3.734167,2.213270,6.364741,0.115279,3.769327
16.287092,11.248572,4.207272,12.031590,0.107912,14.093340
6.350603,4.511992,2.449874,6.578188,0.079464,5.339765
8.934403,6.323439,3.065995,32.038040,0.613329,42.276375
10.336204,7.156832,6.402994,8.443585,0.355956,9.414484
33.091019,19.825634,18.292511,62.475269,0.974626,83.371300
36.580822,22.977409,11.834032,27.523748,0.548511,22.336336
21.684677,14.119939,6.249457,20.425562,0.247773,20.578417
21.961899,14.791296,4.890195,15.524829,0.376540,8.342052
