"FSC-A","FSC-H","SSC-A","GFP-A","PE-A","mCherry-A"
31.717340,20.579998,9.340785,19.520367,0.031823,8.664045
16.370523,8.329881,5.223516,15.283130,0.130014,7.315238
12.091866,8.087151,3.025857,7.813052,0.347634,0.392041
6.333851,4.462331,2.539097,5.052817,0.218805,1.447566
24.887556,16.355921,14.836227,25.923958,0.379802,19.206186
17.213989,11.283777,24.020786,45.857197,0.409966,28.352982
36.424110,24.008705,9.066060,23.606041,0.125260,9.957740
44.055664,28.413187,16.477411,37.668762,-0.042197,10.546232
48.001888,29.201864,16.790197,32.004803,0.216447,14.056598
31.927864,20.038702,26.549759,70.029251,0.728162,43.715752
71.722458,35.246822,27.644674,64.901512,0.485457,30.842833
6.003693,4.268934,2.047299,3.189104,-0.025646,0.658722
17.479202,11.657519,4.367177,11.556269,0.163479,3.966705
25.583538,17.306890,7.243820,12.021386,0.074747,9.655216
9.145891,6.795964,5.423743,5.320208,0.049860,11.195521
33.455452,19.190441,13.152848,26.494614,0.213848,11.123107
28.173779,19.196312,11.357689,19.414465,0.096581,8.041673
5.047419,3.580590,1.489844,6.390594,0.198121,3.286893
36.844208,23.167093,10.779292,28.098570,0.142542,12.736135
23.367359,15.105255,6.942919,19.589304,0.138804,12.495023
15.940359,10.621469,4.225673,3.928705,0.168884,21.478685
11.711022,8.245486,3.272728,6.868560,0.287019,1.567254
12.788531,8.699193,4.306269,7.617418,0.463827,9.264915
23.207733,15.385121,4.827251,19.302963,0.110842,3.737176
7.818533,5.633708,2.867108,5.118480,0.318965,3.561320
9.503066,6.833540,1.372412,6.422863,0.179256,4.547080
29.119247,18.765680,12.142216,28.981213,0.135526,6.505617
29.609787,19.392937,6.468625,17.696573,0.150089,6.043216
7.573154,5.234941,3.832261,13.849505,0.315977,8.296522
52.671982,29.148090,34.201385,101.737991,0.469845,31.053360
20.819017,13.743077,6.108516,17.893385,0.114697,3.310071
12.746119,7.555365,4.734589,6.991217,0.084553,8.586313
28.469770,15.519003,40.169735,94.156845,0.810378,59.981419
27.140707,15.292099,26.534605,54.269394,0.563926,36.823097
25.188181,14.088470,11.337063,15.495867,0.189887,27.870296
29.307730,19.664465,6.217626,17.000305,0.293138,8.565239
28.104395,18.884418,6.560856,9.388733,0.196761,6.410410
18.368532,11.837674,18.605671,36.480270,0.259160,39.603939
8.547816,5.768098,3.013078,0.836153,0.018913,2.607902
24.873926,16.849508,7.611331,20.915510,-0.037322,4.429803
11.326378,7.867902,5.041960,11.330231,0.202104,8.583523
20.503901,13.879856,6.676413,16.981773,0.035724,6.027171
16.297718,11.156071,5.278764,12.736210,0.108484,8.468920
24.390741,16.356464,10.943270,32.702427,0.375171,18.053877
22.959272,15.818443,13.388655,30.849773,0.214105,10.830323
10.625099,7.610734,3.631546,18.267237,0.248113,6.420355
15.284663,10.187431,5.261632,10.140038,0.513796,11.341353
10.470378,7.505048,4.755641,6.864118,0.140318,15.858928
22.714237,14.498669,9.556489,43.801285,0.505307,22.150591
27.999882,18.525602,6.253535,20.089245,0.170072,9.226947
10.271671,7.173411,3.080009,7.909513,0.037566,2.892760
76.135582,41.289242,75.757217,129.957657,1.218669,112.389305
6.372591,4.545642,2.546220,11.485869,-0.002730,2.839712
15.150997,10.463255,4.690096,17.933462,0.188015,10.455265
31.373531,19.362513,8.670452,18.227617,0.433372,11.509377
8.771597,5.936464,2.893080,5.794474,0.132998,2.730421
5.422566,3.809389,2.132790,5.104285,0.100363,4.865402
15.697866,10.893299,3.699095,9.983274,0.054448,4.200522
11.496827,8.053164,2.978179,7.528185,0.162657,12.278638
14.229897,9.455354,3.821836,9.727674,0.209699,2.953811
15.861105,8.745717,11.475570,23.988550,0.221940,9.412677
29.479248,17.993921,9.240409,17.063807,0.204267,3.940447
25.144913,14.922369,17.631702,40.452679,0.495378,43.771477
11.612193,8.025927,5.096766,7.447580,0.149758,13.264081
25.084955,16.691975,9.008998,10.193153,0.181813,9.209550
17.992964,12.241721,5.352667,13.508672,0.272144,6.784995
11.862014,8.185401,3.437034,7.397499,0.101549,3.092623
26.219278,10.041376,7.331766,21.220060,0.376875,22.084217
26.335463,9.950248,6.979216,19.787121,0.337390,19.167007
7.536025,5.128549,2.785887,4.477460,0.177410,1.994793
8.188895,5.694933,2.694923,8.518478,0.072116,8.280748
47.445389,28.149530,21.116283,53.941677,0.797920,66.821205
32.899071,16.497105,17.416412,47.673557,0.247754,32.455933
25.584730,16.905367,6.552203,18.846207,0.318564,13.197161
13.949168,9.547647,4.652816,7.373203,0.254780,3.088706
10.978743,7.898837,9.186054,12.095775,0.530368,11.374279
6.232766,4.358695,3.736571,13.622523,0.072511,11.083232
27.102701,17.077391,9.236672,17.086115,0.319254,7.749694
20.779293,13.041267,14.378170,30.416010,0.313854,14.659443
21.871170,14.765694,5.553463,16.111773,0.144804,2.498372
24.577847,16.635113,5.949888,26.161869,-0.033734,5.232839
46.503010,27.129759,51.337093,135.322311,1.522550,136.738968
64.947975,38.596725,22.567318,53.425495,0.857071,77.214211
25.232573,16.692537,6.995841,22.550606,0.148856,10.081015
24.931719,16.274302,15.661777,52.807205,0.177537,10.974826
24.492500,10.951372,8.080415,18.947222,0.213127,8.508593
10.454097,7.197099,3.040109,9.006249,-0.111374,5.322848
24.667150,16.524963,6.913217,20.777811,-0.039729,12.715227
7.314382,4.708921,2.611245,4.667161,0.248377,5.059372
19.417437,13.257367,5.429149,11.356193,0.294092,4.301365
21.401285,14.233673,8.377757,31.087261,0.500074,28.829021
27.504074,15.896540,12.048770,26.239916,0.135568,16.510080
24.520466,15.812649,10.304726,20.972683,0.361154,12.329319
5.992515,4.276673,2.011481,1.448065,-0.053504,2.354477
17.423557,11.524095,18.457371,29.576910,0.160255,15.739367
17.759159,11.543839,20.076714,21.952740,0.249626,9.899232
6.913710,4.620841,1.416696,6.887585,0.078135,9.168384
16.370060,11.286448,4.125765,9.144046,0.272039,2.053869
41.734348,26.520723,21.538715,43.819820,0.445976,25.567787
36.388638,20.225058,47.692013,112.743416,1.375681,113.995529
10.685413,7.457588,2.755995,10.470850,0.191053,5.849761
21.662039,14.195833,11.001388,25.982283,0.246622,14.956190
24.279436,16.254005,21.069490,47.113266,0.585728,59.447701
12.264198,8.357163,3.802365,10.289047,0.163864,4.677987
8.985050,6.070791,5.354971,5.699298,0.287431,10.302325
15.254891,10.166922,6.056338,16.487017,0.414088,7.178307
37.173363,24.360634,10.434242,23.895084,0.473306,35.605827
7.811707,5.522084,3.195340,7.074423,0.051415,7.803861
32.743153,21.006271,10.381221,22.277077,0.423502,17.922365
7.630985,5.738036,2.709251,6.574130,0.189334,5.433968
35.089439,18.639116,22.088814,32.781830,0.348943,16.097294
17.953186,12.411257,10.839903,15.360312,0.171552,5.759825
31.909771,19.729330,42.026890,79.795044,1.346106,81.088829
37.617702,22.481781,31.156466,79.622154,1.057557,103.166504
12.430825,8.608304,4.807510,11.140822,0.258050,18.006241
22.729919,15.136161,10.045377,35.965588,0.391753,11.030663
5.541225,4.154224,1.968569,21.030352,0.251004,13.764240
35.623348,23.865990,12.272786,23.421207,0.153605,15.750270
5.684412,3.888939,2.776939,3.603894,0.274795,3.857421
33.219509,17.739254,50.902763,121.635368,1.324203,93.425491
28.114424,18.250780,8.744858,20.397684,0.031611,11.079581
13.384775,9.022146,5.850885,7.920461,0.071659,2.208110
32.696915,20.372141,11.563877,46.524715,0.185154,36.289341
18.185188,10.082062,5.101569,13.409015,0.119674,16.142546
34.246311,21.248247,15.948137,42.905575,0.444156,62.395912
8.163095,5.458035,3.524884,11.659578,0.285501,6.918564
9.770967,6.644104,4.329233,12.701131,0.144839,7.470148
16.064293,11.054078,4.921820,8.648055,0.179088,3.601964
16.291510,10.923149,3.945253,11.961533,0.142355,6.522593
22.969194,15.362551,6.760592,18.068291,-0.056397,2.268216
25.274645,9.780062,9.229083,30.224958,0.280684,14.245611
28.673431,13.008489,7.014009,22.821764,0.203595,7.617615
31.682480,21.256329,9.936527,15.506522,0.319367,12.062246
23.533005,14.745317,7.643460,17.604506,0.313516,20.168282
29.008760,18.571783,11.721831,37.056400,0.180806,17.917896
5.383749,3.754703,1.829868,7.676138,0.320369,2.695321
43.631317,18.061422,13.834327,36.155815,0.314510,30.303915
43.677479,17.977142,13.666655,36.081455,0.400447,29.944054
10.415964,6.864912,3.055171,7.773815,0.068505,14.151787
30.308357,20.214510,9.693487,16.953707,0.294007,12.931057
8.149417,5.481260,3.027424,5.502408,0.148676,11.323643
30.693548,19.799030,8.220676,16.376118,0.234245,7.846443
39.987076,17.379972,30.476851,84.346123,0.301223,38.418110
52.054245,22.803806,35.465939,80.334465,0.726161,45.643841
16.300783,11.054152,4.508491,8.579751,0.130653,9.678045
17.809048,11.777694,4.528428,11.707470,0.139969,7.238454
15.547383,10.227468,5.025621,13.663499,0.224456,10.379509
7.358716,4.942839,2.543411,7.183880,0.112433,1.515476
59.241657,28.399813,18.127100,27.014225,0.420498,21.615488
25.188055,16.266132,9.681196,30.072935,0.124386,18.233513
19.921537,13.084250,20.375620,26.870953,0.151186,16.033142
