"FSC-A","FSC-H","SSC-A","GFP-A","PE-A","mCherry-A"
21.633842,13.642954,65.343163,64.735992,0.499114,17.422722
4.521460,3.131456,1.633297,1.729308,0.365225,0.939410
19.106773,12.616084,12.162168,7.161024,0.118765,4.010730
20.052324,13.597935,5.538356,11.867620,-0.009610,4.973139
18.385691,12.693941,8.242940,4.039104,0.182733,1.653938
52.932640,27.522501,54.742249,73.314423,0.605081,38.997276
16.061678,11.072665,11.641734,6.504745,0.394537,3.616361
21.074080,13.605521,12.998094,15.617806,0.086809,2.460448
57.407291,32.153072,91.489433,82.003937,0.376446,16.997726
6.674326,4.648933,2.743181,3.686007,0.235216,1.376065
9.281791,6.739571,4.298814,10.216083,0.223443,0.353674
139.526535,42.452984,209.478195,199.667572,1.539044,65.273460
35.372025,21.178831,62.393013,82.383766,0.764757,30.980331
61.394928,31.486132,36.640114,52.487564,0.599707,15.652908
75.196899,40.892979,124.771957,150.576660,0.806564,32.350479
72.887177,37.514538,207.515778,190.407364,1.364270,42.925354
24.521095,10.035845,14.582425,52.125290,0.370405,8.245028
7.172708,5.213457,3.679944,13.033116,0.267523,1.461265
4.864436,3.585511,2.034028,5.876235,0.031761,0.203458
6.106202,3.762877,2.621968,4.142761,0.369910,2.174691
35.617062,16.248091,15.605743,15.826624,0.329837,3.072551
21.158218,14.020050,12.992434,7.984857,0.335647,2.491726
40.736862,18.185358,24.227083,27.093449,0.121270,5.298007
38.389515,14.744534,17.907681,13.132214,0.261068,2.740509
9.788630,6.565491,3.659324,3.267484,0.125221,0.016755
12.190492,7.160081,5.192410,1.067100,0.181702,0.598058
7.407414,5.196183,2.765423,-6.099174,0.256775,0.117411
29.754749,12.158683,28.057425,20.557432,0.192519,6.453164
15.755247,10.615061,5.423308,4.016994,0.350678,0.645517
10.893584,6.073946,3.984359,10.901169,0.174314,0.092159
19.045177,11.832724,6.167074,5.499398,0.124607,0.924339
6.910744,4.894111,3.410128,3.632735,0.141010,1.865471
16.371782,11.174593,5.006955,1.639823,0.139387,2.431214
12.683767,9.143411,4.558888,-2.669947,0.142490,2.171224
7.931908,5.213853,2.969507,-4.367481,0.128119,1.539850
40.068878,20.597158,59.540779,57.374199,0.509050,11.744165
29.574329,14.164724,16.997875,17.173384,0.221065,4.992645
47.882557,27.870155,18.623415,18.125925,0.394667,4.003789
5.952968,4.240345,2.962998,4.488871,0.137203,0.475836
15.406839,7.303879,11.964724,9.179472,0.158989,2.128683
25.989603,14.679687,15.809784,10.999477,0.182185,2.193618
6.228948,4.326372,2.632824,2.219003,-0.065698,1.391981
5.585423,3.927371,2.186044,-1.225857,0.092913,-0.414974
5.608619,3.677083,2.768182,-3.001065,0.295204,1.168774
21.024885,14.119964,13.015891,7.021742,0.163933,2.186403
7.212059,5.037747,6.205139,1.746102,0.129369,1.650686
19.462830,13.152518,7.103565,4.424587,0.270220,1.783664
54.561882,28.232594,84.650269,70.073906,1.008798,39.257248
43.194134,21.943382,122.349434,107.547752,1.361785,22.074459
13.019280,8.741235,5.439939,1.441323,0.181858,0.829167
11.622396,7.973629,3.036666,0.722060,0.137470,0.861145
18.277405,12.452440,11.693818,11.469443,0.145995,2.554881
8.880909,5.665213,3.802698,10.791038,0.457704,17.020906
4.458385,3.221262,2.073587,-2.757453,0.049323,0.744675
42.706242,24.822052,23.063419,12.784092,0.391336,5.860341
14.965473,5.958940,8.109264,1.149691,0.229686,2.621395
20.402174,10.554471,10.266386,5.139080,0.349842,2.897868
6.596814,4.416321,1.841383,-1.044641,0.094796,0.539362
12.125197,6.812135,7.123710,5.274415,0.229130,1.286784
89.547264,35.306694,135.965729,139.305145,0.821510,46.256359
58.942936,20.825195,64.181320,61.824940,0.258159,15.257133
24.931494,11.641634,10.187048,9.783844,0.409366,2.961220
27.493845,11.665715,13.205039,13.072086,0.439512,4.169376
16.097672,9.323954,23.948557,17.974480,0.126345,5.926698
5.925031,3.820025,2.067244,-2.690145,0.270622,0.013567
13.202333,5.266118,7.396689,1.578186,0.259445,2.318491
25.050634,10.285464,12.245954,6.140105,0.520541,2.373617
24.136005,13.880512,8.758540,4.919492,0.321659,1.064419
14.044896,8.150482,4.737561,2.445582,0.121636,1.455825
10.044216,3.660565,2.947936,-0.781130,0.139995,3.007713
7.410125,5.260896,1.829593,-1.546384,0.386944,1.338774
28.709927,19.031065,23.016014,20.634037,0.363145,5.646175
6.101006,4.174029,2.615864,-0.204687,0.184202,0.236294
17.746553,11.642669,12.218319,3.737679,0.179690,1.786635
34.460571,21.918797,13.732995,9.403526,0.468798,2.276295
5.748866,3.821487,2.649752,0.715215,0.030567,2.200016
12.225684,8.329207,5.815247,3.463222,0.125671,1.068320
7.633446,5.283622,2.737943,3.368102,-0.032908,-0.194132
27.268667,18.370575,11.758467,14.221670,0.269711,2.294716
6.453480,4.382478,2.585186,-0.727642,0.120240,0.122018
30.900101,17.822529,40.636341,36.082870,0.217323,10.750347
7.360754,4.936057,2.896329,-5.844335,0.036802,0.837124
11.288646,7.810700,4.832517,-5.804970,0.210168,2.932977
4.401587,3.060457,1.610655,15.224277,0.351100,17.263538
13.570840,5.255249,5.109849,0.161972,0.164792,1.418368
19.248081,7.699099,7.883281,2.429207,0.138265,1.271635
15.663536,7.665215,6.908967,4.715783,0.299603,2.320837
9.976703,6.371597,3.088762,0.716915,0.153843,2.181331
13.073226,8.809284,4.209712,3.640698,0.136055,0.385924
12.471266,8.694715,4.189743,1.685555,0.049156,1.140597
6.084381,4.218738,2.844763,2.819911,0.213248,0.339384
5.000890,3.737371,1.788568,-3.121914,0.259068,-0.213272
7.290164,5.055118,4.345596,-2.662715,0.094721,1.155436
7.359105,5.018021,2.251193,2.452475,0.366183,0.483123
8.555817,5.621915,5.052022,9.404899,0.176438,4.416958
12.453901,8.492366,3.870200,2.550739,0.175485,1.238102
11.231091,7.445773,4.512877,2.398075,-0.005426,3.128181
11.982019,8.186317,3.501338,0.757376,0.305719,-0.182069
10.141271,6.648377,3.830503,1.745939,0.329220,2.420180
4.918764,3.620318,2.226091,2.911059,0.174721,0.337631
6.812559,4.739454,3.007724,0.467032,0.197517,0.015463
13.550919,9.332817,4.621884,4.465149,0.190715,1.093466
8.440001,5.579944,2.387527,-1.054694,0.213179,1.110608
14.962542,10.368532,4.645823,-2.739173,0.284011,0.040740
7.304947,4.930609,3.017723,1.732320,0.181478,0.890271
6.757328,3.775461,2.578556,0.707836,0.325307,1.867410
28.891031,16.552549,25.645805,24.562477,0.496322,10.279473
73.666214,28.841297,121.839249,223.010971,2.798425,195.214783
76.714256,28.797817,118.805168,189.595490,2.340410,151.024658
4.495566,3.256139,2.211193,-2.260224,0.325351,1.014787
16.539442,11.618814,4.791201,0.703224,0.329996,1.608931
8.934410,6.260296,3.183390,1.141740,0.290911,0.677912
4.961812,3.432784,2.184292,3.488855,0.367272,-0.405358
5.674792,3.956849,1.889584,-2.039258,0.282401,1.140768
10.272081,7.193024,4.886017,3.117907,0.057570,0.914403
10.488822,6.785066,5.229017,3.708648,0.118722,2.560004
16.197010,10.669746,4.960170,1.835955,0.072134,0.557360
14.547889,9.769820,6.512125,0.589988,0.264363,3.017252
4.946885,3.500024,2.155205,-0.678287,0.126186,0.461244
11.959295,8.039385,4.000992,8.520020,0.065880,1.053133
37.169670,22.754555,30.535862,85.755630,1.476652,80.250237
98.989479,43.060341,215.996872,196.184006,3.414374,95.620781
139.813278,43.055130,177.963058,157.031311,2.630570,65.520767
72.676826,24.197769,77.640945,81.467262,1.106024,23.923410
61.492424,28.105347,174.623947,170.329910,3.277942,46.877071
66.444252,28.161968,85.023651,147.267807,1.490455,31.309870
79.255463,29.469604,216.190613,289.427979,3.455779,59.925453
20.659588,14.007881,30.863094,31.468767,0.477533,14.713160
13.613351,9.619509,6.010916,12.557158,0.299348,1.853352
36.420071,22.911827,42.786419,55.329762,0.307719,12.576445
32.616669,19.612759,65.790749,65.083588,0.251093,16.803556
41.757187,25.191408,58.470993,45.272152,0.838711,18.009289
4.549446,3.429852,2.312297,1.429448,0.219749,0.697927
10.670377,7.057445,9.798528,6.414141,0.151763,4.066382
6.550304,4.486982,2.719733,-1.830534,0.235879,-0.044764
4.070946,3.145256,2.070554,-1.951263,-0.006954,0.961377
10.810266,7.267158,4.327147,0.021009,0.112984,2.282648
17.063166,11.613965,4.814518,-0.385473,0.276346,3.560060
5.875535,4.264747,2.495329,-0.311681,0.284615,-0.213874
24.791101,10.669386,15.234023,11.271801,0.281547,5.893106
25.098436,10.721812,15.561615,11.606332,0.099369,7.051202
13.127642,8.658607,7.970799,4.296630,0.230778,1.630841
9.797931,6.920020,1.996137,32.197536,0.645650,42.460365
25.177694,16.496410,24.468060,19.324558,0.444960,6.138984
10.864339,7.380981,3.340685,3.300619,0.205472,1.068404
17.097559,11.459019,15.562567,6.791953,0.163861,4.252097
17.540678,11.763914,6.246948,3.126880,0.137468,2.261629
5.662381,4.238762,2.651015,-2.151125,0.093446,0.861558
4.333090,3.297338,1.448935,2.767844,0.108760,-0.771990
12.633445,5.357653,5.129267,-2.835299,0.327630,1.013625
20.598257,12.307776,7.487153,-0.723891,0.325522,2.299528
11.201462,7.443261,4.206928,-2.043474,-0.014075,2.046494
4.387110,3.297410,1.427875,-1.867845,0.072181,2.177088
8.083819,6.021856,3.672483,-0.888277,0.119397,1.023688
46.144802,27.770418,14.021538,11.773936,0.170324,10.657303
5.141603,3.346016,2.283570,0.743744,0.099086,0.257612
11.365082,7.959167,4.609892,5.314440,0.152740,0.582420
109.330452,32.831543,342.791687,432.131104,11.789851,237.572372
9.116111,6.323575,3.718864,0.209892,0.016357,0.683413
5.886938,3.876068,5.785675,4.270535,0.323330,2.090168
5.142563,3.374748,12.360415,8.463319,0.124567,4.060317
13.827985,6.580501,8.911226,1.248221,0.240312,2.508534
6.267755,4.595963,2.535450,2.836967,0.247846,1.912447
6.124897,4.430164,2.859789,1.255604,0.015377,0.641402
12.227068,7.836709,2.816342,0.904625,0.219529,0.271107
7.529442,5.241535,3.010292,-2.610315,0.152450,-0.911805
6.127945,4.366533,2.267519,-4.590963,0.094636,1.760354
21.426003,14.289621,19.516207,21.196568,0.287314,12.125755
4.176951,3.017004,2.238291,-2.006485,0.050938,1.872619
6.825397,4.977210,3.217136,-15.417764,0.286637,5.224775
132.998611,40.599030,274.000885,317.414520,3.338732,136.635040
