"FSC-A","FSC-H","SSC-A","GFP-A","PE-A","mCherry-A"
24.931334,15.821244,7.155404,14.433152,0.434098,26.853191
5.017064,3.363614,1.549015,4.508823,0.137119,11.663898
7.714118,5.043880,2.333166,4.337461,0.150464,5.649084
26.429853,16.875704,9.853176,25.823904,0.234065,18.201181
7.163596,5.073524,3.315464,6.668408,0.316442,13.222941
29.522196,18.367126,8.362966,16.358511,0.325646,13.779598
21.997713,14.179400,6.000760,12.275569,0.335573,23.017584
4.846585,3.213575,1.384902,1.046101,0.129601,0.869768
46.128887,25.629204,15.760017,25.507307,0.251482,37.365597
34.683960,21.357531,10.165633,21.175695,0.395479,27.104496
5.289952,3.807254,2.608360,7.241237,0.230393,9.069594
36.580082,23.393745,15.449824,39.862106,0.578247,76.163849
22.320690,14.578683,27.950338,88.465904,1.208208,118.539024
26.410330,16.766172,8.731284,27.565699,1.086114,106.039711
27.934093,18.007557,21.824806,60.006618,0.914665,70.982361
15.761925,10.731411,3.098687,7.211820,0.342266,8.691514
7.412356,5.056676,2.947540,9.854341,0.393267,14.940114
13.479671,9.421548,4.598177,11.692688,0.362166,9.405293
10.950426,7.297894,3.984077,7.253550,0.344529,23.189939
7.678431,5.385909,3.528303,3.431663,0.370846,5.470985
35.836403,19.368225,24.287386,53.812778,0.600531,52.059605
26.092808,15.798981,58.810886,147.851242,2.048565,197.958603
32.622108,20.731600,9.353987,23.573229,0.408256,52.098888
15.932499,10.456123,8.513221,24.999403,0.468903,21.757641
13.196729,8.823775,6.612211,23.153318,0.189299,11.146560
46.017860,27.242701,12.864399,26.368996,0.994789,103.572365
7.998754,5.384356,3.157410,8.909841,0.155242,12.701871
10.032084,6.336100,4.434881,18.197224,0.214854,5.601230
13.308779,8.514441,4.501012,9.929431,0.344492,21.551321
13.025843,8.570264,5.386332,11.869600,0.139145,8.806191
19.781420,12.417982,7.159003,20.315933,0.301762,14.050670
15.109745,9.855835,4.563666,15.000531,0.393685,29.331121
19.797062,12.964214,3.868257,13.150953,0.278701,25.967230
8.702027,5.818480,2.256930,9.975613,0.450381,26.506145
19.601538,13.061836,6.427831,23.551796,0.273787,19.907158
24.122372,15.448366,10.000054,24.394402,1.289484,135.153809
16.989103,11.071008,4.467806,15.111714,0.397081,27.585632
4.778482,3.346890,2.722319,6.127603,0.319009,8.269487
51.272499,31.355959,16.592182,34.143234,0.599220,57.218681
4.728170,3.582440,2.491022,7.671599,0.223323,6.896761
45.300106,27.656811,14.180861,39.155880,0.527085,47.620808
12.691291,8.423749,5.207583,0.643018,0.368135,14.835539
20.113291,12.910880,4.393978,17.470991,0.289729,23.167746
52.538952,28.751534,25.245106,37.870331,0.695627,79.574318
40.211609,24.278759,11.691852,41.431519,0.665966,52.699924
16.098598,10.276710,6.477319,12.722633,0.245296,8.139308
39.825439,23.639357,13.275199,49.336201,0.792700,55.297665
21.538235,13.041148,14.110370,35.613472,1.303975,151.444885
13.470793,8.994300,3.581316,5.276521,0.370184,12.880778
15.724446,10.551612,5.148843,12.944935,0.234582,12.591480
15.304934,9.752026,14.059123,40.857990,0.455683,38.032158
20.765697,13.392944,8.552301,23.982695,0.166153,42.178082
23.595995,15.304234,7.598588,23.786585,0.617822,56.375492
25.240145,15.731200,6.454269,27.906845,0.262576,7.447244
26.601788,17.788567,7.891228,25.175354,0.164936,26.938532
54.597672,30.976782,17.705750,42.435352,0.573445,60.095989
11.217943,7.921130,9.668880,18.035686,0.198948,11.133999
10.339449,6.906164,2.990435,7.858057,0.225436,4.149032
11.365890,6.131005,3.806584,12.383049,0.164650,13.672878
9.570131,4.304491,3.608319,8.066400,0.143671,16.379087
13.824462,9.287237,4.623300,13.594836,0.105099,8.211370
22.431583,14.434237,6.658073,14.029514,0.220366,14.221766
22.041828,13.447335,10.176061,35.729080,0.163426,10.073122
4.666474,3.259460,3.787757,3.902638,0.181336,2.737842
16.708078,10.614747,6.016812,5.148417,0.197346,17.050364
13.426954,8.612393,7.436341,12.821354,0.288018,23.310991
18.290443,12.024262,12.412793,42.928082,0.566396,70.837746
4.599239,3.222160,3.495662,6.809847,0.038779,3.082808
42.145157,26.020197,17.976152,54.305161,0.583463,65.677757
7.075591,4.779069,3.464819,7.968117,0.440869,21.283226
6.768307,4.735340,1.959016,6.803582,0.244144,9.714569
10.954547,7.195841,3.123749,7.960170,0.355360,7.898595
6.321262,4.509113,2.838716,3.998930,0.223940,6.860783
21.905777,13.826983,22.642155,55.646458,0.716598,97.358147
30.483778,18.684153,9.571956,23.768808,0.451741,36.536095
38.678001,23.311193,10.073590,37.973549,0.344047,24.013689
17.162842,11.507972,6.820230,28.144203,0.629789,60.566509
14.940121,10.050933,6.614163,12.358073,0.315381,6.996295
11.969151,7.650953,4.742434,18.941681,0.334518,18.091534
7.658905,5.188448,2.874965,8.220830,0.084295,6.811309
15.772579,10.044751,5.106189,14.896910,0.345515,13.884273
