10.974768,14.135892
50.028084,2971.100830
21.528852,1478.006592
7.125713,4.619325
56.214134,2588.884766
7.105652,2354.518311
87.228355,4679.969727
73.495956,3813.227051
57.380531,4203.776855
49.419235,3930.535645
39.022179,1308.063354
78.872993,2646.288330
19.946838,1728.958496
36.225258,3874.567627
51.366997,1611.568848
45.960182,1829.139282
29.281878,1178.520508
90.775558,4576.710938
56.994164,1422.089722
38.064838,4454.323242
43.645493,3523.369629
126.986145,6067.812988
53.541538,1509.228271
71.794914,1819.972656
35.336235,3265.154541
17.889034,1044.219727
32.262096,3152.177490
5.820515,1060.031372
20.235579,856.513367
92.474083,2864.157959
41.820297,2006.509521
18.521778,1801.077393
91.358292,2940.167236
42.071865,2102.084229
56.893299,2228.935547
16.343609,871.409668
21.447187,2567.172119
35.405556,2545.674561
57.089272,4498.325195
41.671795,3155.781738
17.796839,728.884705
16.897408,1768.115112
39.038998,1469.604126
10.968410,1.378119
10.657371,755.586853
52.003830,1725.670898
20.030308,1198.173340
12.194861,18.993082
42.041061,1783.955200
30.687759,1334.570068
32.437176,43.297855
19.304688,3064.982910
51.016468,2424.164062
15.435074,2770.466064
52.594460,1963.723877
50.550362,2215.363525
21.873743,980.202148
32.244713,1981.235596
35.922279,2622.826904
76.913147,3514.439941
37.644951,1494.743774
43.464321,1368.603394
65.778175,3332.830566
11.398653,26.363300
34.433971,1468.568359
33.032349,3415.134766
37.968300,2206.936279
44.761318,3545.088623
54.564934,1595.866211
60.114681,3250.159180
4.496471,12.333572
21.590530,892.343262
61.230804,1343.607666
38.308178,2240.890381
25.932861,1829.360962
11.861540,1469.596924
36.206139,2661.632812
32.365711,2154.524170
47.445389,1220.243408
11.406172,553.809143
19.645578,1291.699951
32.887520,4060.327148
8.044193,793.834839
16.154819,756.747375
41.021492,1509.039795
14.137442,1255.141479
16.037302,23.731867
21.827738,921.147034
82.223724,3901.158936
26.492844,2995.953369
30.717155,2186.791016
31.977598,1262.453857
12.821343,10.288720
50.225513,1681.740356
60.233738,3757.844482
81.209221,4612.687012
66.160751,3932.916992
43.901665,1630.378906
88.624977,4530.063477
63.506847,1817.700684
31.180105,602.457214
36.046471,1377.568481
4.124387,0.665800
49.707600,2658.506592
18.493387,875.397949
15.222436,758.665222
46.324318,1774.154785
47.297134,2183.512451
21.440720,1269.444702
27.973259,1480.219116
59.736084,3545.018555
29.190582,2921.748047
14.839034,857.476013
50.114342,4613.132812
36.691399,3064.248047
42.432251,1203.534546
55.872978,3470.626953
45.323704,2249.259521
41.603363,1638.176025
28.458797,1138.447144
38.771828,2391.315186
11.051314,762.933411
27.222198,164.109268
33.049492,1164.731445
21.495968,3054.467285
44.161716,4450.886230
70.874451,4101.365723
42.088562,2208.771240
81.224373,4951.049316
12.004809,12.855613
52.376877,965.380005
9.886798,25.037312
16.791651,1.998150
47.427185,2994.016113
45.230515,3336.617432
25.746716,1169.838257
32.317760,2043.082520
27.550053,2978.911621
18.594439,713.123230
24.684963,1300.080566
42.776077,3164.926025
19.876917,2.093430
20.294552,2014.438599
30.636028,2079.460938
35.523407,1531.716919
45.335484,3161.220459
84.613243,2875.017090
7.421797,0.590947
41.352188,1587.163818
51.145660,981.459290
62.968044,1907.807861
41.148758,1742.694092
22.478943,1632.704102
75.319763,2246.544189
42.827656,1478.316772
35.816887,1737.183594
27.146122,2236.541748
8.346424,2.960310
19.539396,3093.423828
39.107529,1592.241943
50.215958,2948.747070
73.182411,2300.530273
39.127632,1729.467773
35.406914,1441.735840
9.869228,0.878352
29.483332,1896.979614
31.687607,1167.096558
35.764950,1168.728149
53.248539,3654.652588
49.379063,2363.299072
25.126863,1612.189087
18.102610,1378.100098
59.104584,2509.483643
21.661182,1660.668823
43.111897,3624.042725
32.321213,1649.833252
20.369770,1383.792847
65.367676,3646.416016
18.167616,2622.834961
21.585810,2162.163574
62.144714,3186.655029
58.910133,1903.497559
59.629894,2263.860596
42.742737,1469.061401
16.997993,952.058044
22.059256,1080.481689
6.416142,2.844905
60.007969,1656.720581
21.271723,1961.855713
7.609892,1059.639282
6.038170,59.737335
11.164173,756.968689
47.908718,3819.975586
32.055634,1546.544678
53.999844,1480.958618
28.679825,1365.436768
57.743610,1576.310791
58.443707,2077.238037
37.331394,2172.637695
60.954967,4247.407227
68.036209,2421.187256
66.412697,3775.554688
20.591911,879.055664
35.151554,2143.109131
30.360563,1796.845337
51.346855,2226.279541
42.167969,1047.467773
32.384167,1024.346924
74.118553,3861.445068
17.997395,1335.903809
76.360229,4329.403809
25.081093,1335.821533
78.498566,3065.453857
43.607170,3497.555908
30.004553,1630.135010
44.664124,2252.916992
22.395508,2719.970215
33.617374,1058.165405
44.365318,3356.994629
9.760886,4.236706
70.022110,4144.430664
12.413234,34.602245
62.277672,2075.816895
48.139336,1794.846802
29.756712,1029.088379
50.322102,2961.017822
29.593531,1742.338135
45.606262,1762.281250
106.937920,5673.826172
52.810921,1957.709229
48.169914,1302.848511
4.988067,0.350149
75.020050,2112.808105
63.883633,1376.300537
12.743726,732.996460
23.440002,2469.190186
37.260307,3758.965088
13.189704,28.866161
44.822708,2486.590332
52.048576,925.466675
4.971383,0.604851
40.377819,3314.405273
27.306091,1321.836060
67.432922,2485.453857
43.620949,2419.999268
8.627167,1368.191040
40.697956,752.602112
38.877846,2529.227051
63.290916,3427.567139
68.644539,3698.818359
39.831657,3719.873779
11.854808,739.488770
33.556244,1211.065918
52.826263,2089.468994
58.522305,2521.843262
112.463257,5164.390625
38.699867,1293.361328
50.923080,1127.200562
42.583538,1348.517090
28.115080,1137.507324
25.878845,1409.785889
34.906784,128.406097
25.112511,1374.773438
5.245796,72.026039
68.665192,2159.338135
48.242634,1822.557983
5.196609,-0.086842
73.499054,1299.429443
43.840870,2789.584717
13.685102,1394.986938
55.510815,3238.795898
28.198874,65.329529
7.342958,551.461060
8.427855,2.008182
8.585594,209.438934
69.757576,2869.090576
10.532084,1725.639404
32.875603,1840.013184
55.770531,2684.079346
82.965645,2393.197998
30.041050,1517.738647
39.734310,2053.271484
5.940412,355.701050
42.430729,1208.744385
27.835712,2059.091797
4.573225,22.965239
26.578720,697.563660
51.437744,1973.484741
38.304646,3286.094727
20.697756,1255.880981
17.812323,1644.656494
22.437925,923.685791
72.372192,3558.810303
47.761578,3273.564697
55.234077,4370.050781
36.531498,2033.607666
75.328247,2330.188477
31.867411,1381.974609
50.540497,3659.676270
24.174625,2077.676758
60.157829,3644.604004
16.323181,69.559097
37.452019,1701.305908
26.226391,1819.778564
64.956779,2678.544189
37.233753,2282.580078
8.795362,728.493469
65.763931,1634.460693
46.819981,3487.122314
65.494301,4800.427246
29.435308,2688.299561
28.110415,2575.087402
6.114132,413.687683
100.608772,4833.214355
13.737218,27.082121
62.598854,1810.814209
13.521402,16.707048
26.839226,1133.112671
68.973763,4768.849609
28.902393,3839.962891
40.595650,2598.195557
44.396091,3250.625732
47.038074,3317.501465
55.517288,4526.020020
17.997740,650.020691
52.061779,1253.437744
73.205360,3857.619385
45.582302,3290.471436
16.211973,28.087288
37.226471,3730.107666
48.187572,1551.138306
61.171783,2617.694092
67.980690,3027.979248
70.640015,3381.421631
33.897739,1078.676758
25.523333,1096.762939
27.616489,1686.286865
8.287750,999.099854
6.567321,11.236505
31.801123,3060.254150
77.972954,4740.821289
82.364967,4664.718750
23.218031,772.787415
22.568438,1986.480103
49.533150,3971.947266
16.373066,953.167053
75.871216,4898.235840
34.326714,3500.166992
29.418449,1192.022583
45.093315,1748.119019
30.728779,3010.477295
64.346634,3080.233398
35.886673,2400.284668
18.144806,0.644889
34.878014,2679.877930
54.497936,3771.810059
70.701569,3991.221680
8.418677,3.106613
22.165785,2729.258057
89.381805,4511.424805
33.223091,1544.043823
40.361092,1507.587158
33.358929,2661.427979
54.429226,3093.642578
57.768040,1703.129761
48.637459,3172.250977
38.803089,2455.441895
58.809978,2686.816406
64.502914,4994.315918
95.432716,5070.800293
81.712395,3651.505127
82.007477,3398.124512
78.781113,3577.302734
86.843605,4259.588867
15.506854,1378.371094
47.717812,2469.820557
44.531372,2090.508057
46.603882,1749.931763
33.513115,1455.341431
40.362038,1379.314941
47.195465,2652.206787
29.865334,1792.179199
14.555528,724.899658
16.310879,1652.741211
11.377213,540.447571
81.672318,3975.689941
45.458813,3355.516113
42.274876,2720.363281
19.609510,2697.485352
49.488304,1849.077881
65.316719,3344.655518
63.705177,2895.391357
14.958866,2980.478027
90.942917,3375.425293
32.767052,3479.916016
26.706600,984.558777
16.130320,1936.326294
62.610634,2877.180176
28.627005,1853.687866
42.486111,2662.853516
91.915115,5275.768555
31.117533,2526.288330
45.503872,3321.580078
49.913216,4443.416016
51.042664,1887.137573
55.739315,3276.403076
60.257481,3957.266357
59.485352,2315.307373
74.073654,4095.093262
39.893120,4310.440918
54.171410,1597.280640
13.810970,2326.187012
49.773075,3413.233887
59.601154,2746.984131
16.487082,1091.374756
65.859001,1565.062256
34.349892,2134.935547
72.805695,2920.152588
77.148293,4619.882324
74.564423,4383.996582
19.167356,2375.534912
50.628803,3438.504883
25.358450,1593.090454
33.922169,2172.660400
29.551729,1137.651245
49.365765,2904.993652
56.879292,2096.591797
40.866459,1509.235840
64.832199,5265.674316
11.727246,709.301575
77.963608,2641.399902
17.333090,43.313885
16.170240,654.647522
8.522735,-0.215884
46.450176,2298.347900
41.490692,3757.012451
16.470840,678.617920
34.510242,1701.106201
46.835861,1376.187622
40.629162,3739.252686
51.241169,3906.083984
21.758287,2206.649658
42.631744,3850.511475
21.934793,1818.668335
47.053913,3499.413818
37.035072,1281.814453
48.014240,2670.767578
60.182667,3750.373291
22.271959,1398.137573
41.531563,1815.331665
57.548286,5074.811523
44.113171,2089.365967
55.544586,2018.406616
