27.460350,16.527229
9.164430,5.279444
19.998968,1.556852
50.470070,6.145635
27.575262,10.782128
26.736792,11.074289
35.898575,15.296990
26.691484,2.866390
90.666252,186.088028
12.294503,1.079757
37.906933,17.187233
59.520664,12.652344
25.215649,25.613995
20.318747,17.345394
15.421849,8.399594
13.389361,1.891918
10.558660,3.754866
37.544140,5.450190
11.283488,11.450022
26.240398,13.589346
11.374932,4.720074
16.387615,4.071057
49.012650,28.185310
85.252899,54.717823
32.308636,4.115462
15.404758,1.163450
56.036079,28.377848
19.603777,10.684112
13.915866,2.590977
15.186300,13.106483
12.059032,2.228115
4.688472,3.330369
13.198327,7.109776
18.937714,8.926308
31.828924,9.762359
34.130310,8.079163
36.588757,8.493234
9.883645,2.637578
21.036892,6.311735
59.980370,13.262352
26.883211,17.420294
23.231419,7.979036
17.213116,10.118959
32.529778,20.262190
28.808668,15.590841
25.459614,6.062459
9.585627,4.080232
22.782524,5.170501
24.511724,13.910568
38.165607,34.636147
28.748293,34.050632
31.822577,18.520840
7.893730,7.085358
19.624384,1.799722
71.067459,130.925400
30.311554,88.626877
41.029476,22.315456
61.573463,7.194417
104.466843,30.047298
18.155558,8.190466
40.611786,2.287536
63.674530,31.730551
25.758099,3.325697
71.678978,188.184387
6.674425,10.620171
9.790968,4.342041
10.244496,19.011484
7.389950,5.267294
47.226494,19.066051
31.114784,11.300079
26.000647,44.271706
72.891716,78.684029
15.312810,6.738446
29.379084,5.435299
12.178196,5.023221
35.667690,66.774757
21.078865,31.871370
5.149487,3.534598
16.404453,28.659712
66.732246,29.083645
25.786566,5.438581
26.803724,18.178223
39.531944,24.424311
14.685702,27.850122
47.459164,25.762705
13.708501,9.582829
17.274078,4.308048
12.623406,10.293586
49.642178,23.715759
10.800800,2.847952
18.034838,20.445351
9.801417,3.237143
43.254616,22.949589
24.925222,8.296557
6.358913,3.199533
32.417332,69.501083
34.919651,10.120373
41.842751,9.987746
14.968883,5.614964
53.412472,7.539510
52.605644,52.349228
40.600380,8.700354
13.961405,1.327083
17.068863,4.699569
15.329958,9.104156
50.931667,46.861244
33.456127,36.566502
16.406330,7.640817
25.437008,58.494274
14.990685,6.082084
36.451809,53.227776
33.179722,11.563891
20.694059,12.471925
24.781879,10.452736
30.103600,21.163963
42.639572,19.117786
29.478889,16.968775
92.378387,232.406509
5.751154,5.052415
36.615799,19.364952
28.956257,7.304105
18.858017,4.997009
12.992124,2.863700
39.308437,15.387555
10.919030,3.111812
47.553917,13.626450
22.940443,7.872719
32.787720,18.983994
45.121952,35.900799
44.754356,35.096134
10.540958,2.832185
43.251156,32.200603
32.976974,2.784539
51.848835,41.195274
25.931803,17.210577
15.705953,11.851216
40.750000,94.652443
95.805077,20.035597
9.751132,3.438916
105.482903,136.828308
12.607321,0.619991
50.267296,54.434795
14.132119,3.916150
16.502464,4.289879
58.528870,47.274582
123.795700,132.824097
26.713528,13.349677
23.378353,3.818718
53.097980,37.547619
11.704657,4.592047
41.756981,20.473148
15.562507,2.650246
16.380850,2.940604
6.231880,3.725715
63.152245,28.450558
6.134259,3.008987
9.724021,4.264539
43.465862,8.822486
33.655087,13.479603
6.039851,1.919550
30.631289,17.659227
75.580902,26.034540
32.046555,65.174614
43.385193,5.660026
15.963746,4.091825
14.481166,1.956209
14.862447,7.819212
12.705867,5.761790
51.482738,23.166950
33.065056,17.781906
33.898682,14.971346
70.115120,57.888180
10.062478,4.793810
25.249979,43.727108
29.435871,9.646773
13.358502,2.425998
58.241570,9.763182
25.293987,10.866167
27.679354,9.298247
42.285721,7.928367
15.994379,8.194126
18.171589,9.932570
81.916885,47.590012
13.782159,3.109968
42.298286,26.413315
24.354084,9.176212
62.478561,57.445354
25.968029,50.151989
13.561532,18.076178
30.883444,13.294554
10.152416,3.642749
11.711071,8.250850
12.975157,1.007524
17.475258,12.266749
5.218679,2.821729
49.104504,20.478508
65.228607,62.293102
12.361285,18.709965
24.016390,7.754010
