7.361069425778822973e+06,9.042404244795448903e+03,1.937943573563309386e+07,7.795221869195007719e+06,3.395430463237565127e+05,1.938068828065872565e+07,1.557932999485909380e+07,8.959524744219338521e+06,3.084224779182695784e+06,8.432486129918684310e+04,1.732857101567519567e+04,1.936537814380792156e+07,8.129046492498272099e+06,1.422058392120787466e+05,1.609148377690875577e+03,1.447533921467792429e+07,5.120875574763486162e+06,8.555084541180913802e+05,2.846646493905435200e+05,1.447623732729195617e+07,5.121202778853979893e+06,2.846827951957671321e+05,1.999791658501666680e+05,2.561908544021920301e+06,8.555994021246506600e+05,2.846948768033320666e+05,1.999876579559537931e+05,1.447691655863300338e+07,5.121450255919889547e+06,2.561923310348518193e+06,8.556043245525122620e+05,2.846965163730595377e+05,1.466614376400229707e+07,1.101766757809526660e+07,1.656925602594017051e+06,1.552479017313039913e+04,1.466690361175193079e+07,3.649887102256648242e+06,4.347828768429954653e+05,1.552559297548172617e+04,1.101861933155450970e+07,3.650012999800277408e+06,1.657068417941789841e+06,4.347978514734240016e+05,1.552612754541479080e+04,1.466747830513040163e+07,1.101867093933338486e+07,3.650030069481432904e+06,1.657076153265224304e+06,1.552620002908693459e+04,1.763587863047977537e+07,4.852439322597418912e+06,5.183805816018339247e+05,4.602893642256827297e+04,1.763673991849157214e+07,1.036646700225709192e+07,4.852675846319066361e+06,1.288750920114070410e+06,5.184058346945146914e+05,1.036680402728640102e+07,4.852833383416582830e+06,1.288792724853963591e+06,5.184226545560542145e+05,4.603267254014579521e+04,1.763739131710273400e+07,1.036684971349514276e+07,1.288798404462037375e+06,4.603287500491569517e+04,1.880005851509124041e+07,1.319155988337092102e+07,1.006505178265651688e+07,2.759361558863635175e+06,1.110658707833020948e+06,1.319219270194399729e+07,1.110711913113392889e+06,9.862585925201589998e+04,1.880156201258128136e+07,2.759581784619652200e+06,1.110747357471263967e+06,9.862900790384811989e+04,1.880164350350713357e+07,1.319267132002341561e+07,1.006589928296463005e+07,2.759593707180032507e+06,1.110752167593349935e+06,9.862943442496610805e+04,1.984212575678015873e+07,1.984306224623002857e+07,1.984377049163205549e+07
4.712405262007698184e+03,1.602738869762851266e+02,8.812034862585922383e+03,4.339315468724407765e+03,1.970850743308340425e+00,8.817792687806020695e+03,7.035391494565225003e+03,4.740797297707376856e+03,7.460335636519311038e+02,5.465200180847277522e+01,8.766407645983248642e+01,8.813806223530185889e+03,4.768544877564776471e+03,1.164218465672146010e+02,1.256642578104740782e+00,6.252799959019212110e+03,2.148995965961748880e+03,3.588061778208999044e+02,1.193426786183514707e+02,6.299777681937349371e+03,2.165413259337821273e+03,1.202526892548537631e+02,7.527205868652836251e+00,1.084881503756068241e+03,3.621393681061784378e+02,1.204504920567993480e+02,8.460924231947504381e+01,6.310351032285738256e+03,2.169108670759900633e+03,1.084944922928939832e+03,3.621605163674279311e+02,1.204575216602561483e+02,6.533251100342391510e+03,4.904119842712012542e+03,7.370413820002120246e+02,6.904867719320797015e+00,6.574636829990719889e+03,1.634315099717074645e+03,1.945887439075973759e+02,6.948519924283893090e+00,4.941936706314650110e+03,1.636547063591944152e+03,7.427145928554167540e+02,1.948541665285335114e+02,6.957997719678919779e+00,6.583941946922599527e+03,4.942176386621961683e+03,1.636626362275673500e+03,7.427505529928486112e+02,6.958334140710266347e+00,7.964194793254408069e+03,2.189464240112179596e+03,2.338535200544249335e+02,2.076472180818852209e+01,8.012245162219862323e+03,4.707564669194392081e+03,2.202651926463472591e+03,5.848595084933335784e+02,2.352614762869963840e+02,4.713689029630941150e+03,2.205514367072980349e+03,5.856192229598449330e+02,2.355670733162820909e+02,2.091687506815931030e+01,8.023045068718143739e+03,4.713906608914746357e+03,5.856462154954263042e+02,2.091783373755690079e+01,8.522347805569379489e+03,5.977617061458980970e+03,4.559610434000695022e+03,1.249583354453262018e+03,5.029609076608156215e+02,6.013164929303316967e+03,5.059486770938374889e+02,4.492579949887818458e+01,8.584070923436882367e+03,1.258617445289931538e+03,5.065971076444158712e+02,4.498337694862488689e+01,8.584461914416066065e+03,6.021154007021842517e+03,4.592803086083415110e+03,1.258674668387685188e+03,5.066201485674417313e+02,4.498542183083269208e+01,9.027216737648326671e+03,9.080214789526442473e+03,9.092124537316281931e+03
4.395098335890151211e+05,5.296644107513832012e+01,2.310883616102665197e+06,4.512860424479988287e+05,5.305727410984569303e+01,2.312236460112825036e+06,1.068329256687289104e+06,4.786872932624052046e+05,1.247003380645963807e+04,1.083358180929630237e+02,5.311943366184151216e+01,2.312424642245221417e+06,4.637222525943044457e+05,3.871661777936564022e+02,1.297290055027829112e+02,1.917094089418016840e+06,6.569674800146258203e+05,1.097445674534103018e+05,3.651455387433782744e+04,1.918394668776676757e+06,6.574209257031077286e+05,3.653972619236144965e+04,2.566768245100046261e+04,3.290082233589880634e+05,1.098719415830678190e+05,3.655691327863736660e+04,2.567975578569237041e+04,1.919406207881347742e+06,6.577736044517458649e+05,3.290297636155001819e+05,1.098791307811695733e+05,3.655930416621175391e+04,2.114573166993248276e+06,1.587308493132400094e+06,2.387184047889420763e+05,2.236693700981602433e+03,2.115815135444731917e+06,5.261365674146920210e+05,6.267371354167528625e+04,2.238005547339774694e+03,1.588877543650719570e+06,5.263473126947071869e+05,2.389540639645986375e+05,6.269879490293069830e+04,2.238901191236732302e+03,2.116780971094689332e+06,1.588966081207788317e+06,5.263766211486395914e+05,2.389673630311182351e+05,2.239025706267040732e+03,2.610793749556677882e+06,7.181903088280543452e+05,7.672137681793315278e+04,6.812376028767090247e+03,2.612270057020628825e+06,1.535155776715736371e+06,7.185959242736006854e+05,1.908362430949294358e+05,7.676469281188535388e+04,1.535747836897931062e+06,7.188728318075428251e+05,1.909097580684578861e+05,7.679426458223094232e+04,6.818847970348153467e+03,2.613418102511543781e+06,1.535830182170912158e+06,1.909199823351886298e+05,6.819213189308235087e+03,2.803426935875994619e+06,1.966844715867311694e+06,1.500566269943871535e+06,4.113350234264480532e+05,1.655642930405506049e+05,1.967944759756301297e+06,1.656568170170530502e+05,1.470952579808000519e+04,2.806066647473157849e+06,4.117218245495420997e+05,1.657199816802727873e+05,1.471513436137211283e+04,2.806215603202132508e+06,1.968800207425243221e+06,1.502057619349333458e+06,4.117436520781434374e+05,1.657287655752521241e+05,1.471591443109137799e+04,2.979493002025865484e+06,2.981143339355677832e+06,2.982426689468516503e+06
1.695770176784785290e+05,4.925461880257137892e+01,3.079457832235238166e+05,1.621458865866447159e+05,5.099139458926217827e+01,3.082926802116354229e+05,2.176753591683119885e+05,1.658217089833982463e+05,3.762303438778414420e+04,1.825297258386644330e+02,1.080822772888341916e+02,3.082387805811975268e+05,1.684546193102757097e+05,1.642382601477546268e+04,2.163851890210117901e+01,2.227178953214168432e+05,7.695157166564626095e+04,1.284944043223070003e+04,4.274151969413474944e+03,2.227185226224510989e+05,7.695179236051860789e+04,4.274164123886588641e+03,3.002362265423926146e+03,3.849043142071885086e+04,1.284949755327716957e+04,4.274170922668445201e+03,3.002367017731220585e+03,2.227189062835031946e+05,7.695192762789354310e+04,3.849043825907925202e+04,1.284949980519604105e+04,4.274171646401030557e+03,2.307123717539111385e+05,1.731992529397597827e+05,2.603301014925524942e+04,2.438922609995561288e+02,2.307129177344881755e+05,5.735923611562832957e+04,6.830055736580517987e+03,2.438928382300138651e+02,1.731998891109823599e+05,5.735931106712463952e+04,2.603310555606409980e+04,6.830064669592855353e+03,2.438931585557280641e+02,2.307132526120353432e+05,1.731999139617737092e+05,5.735931934205238213e+04,2.603310943137049253e+04,2.438931894110191649e+02,2.803557172913687536e+05,7.708369392842515663e+04,8.233474189478032713e+03,7.310807141173498849e+02,2.803563490578411729e+05,1.647313751498509664e+05,7.708386681773746386e+04,2.046843010576852612e+04,8.233492647378641777e+03,1.647315793858711841e+05,7.708396260504984821e+04,2.046845548004390730e+04,8.233502835274142853e+03,7.310832629127636437e+02,2.803567351096798084e+05,1.647316024815950077e+05,2.046845824906739290e+04,7.310833636651127563e+02,2.997422431717449799e+05,2.102528326874714694e+05,1.603848281504405022e+05,4.395709853268052393e+04,1.769288138863418862e+04,2.102532981379843841e+05,1.769292043129384547e+04,1.571045861824248504e+03,2.997432746841988410e+05,4.395724945732596825e+04,1.769294213694757491e+04,1.571047793152514487e+03,2.997433148595145321e+05,2.102535836432293872e+05,1.603854006047312287e+05,4.395725535784645035e+04,1.769294450269843946e+04,1.571047999465158227e+03,3.172349999239819008e+05,3.172356927325126599e+05,3.172361183362677693e+05
8.227393782445617253e+05,5.122761720537805559e+02,2.373532092634155415e+06,8.429994270318156341e+05,4.469062696469193270e+02,2.377381261986163445e+06,1.332130305635088822e+06,8.445712756026285933e+05,5.970162127077682044e+02,2.505199796194957162e+04,6.697098795255208188e+02,2.373963800790574867e+06,8.493965549740939168e+05,4.733253011869831244e+04,1.112079065378507750e+02,1.877548714304646710e+06,6.582389350269248243e+05,1.099737008821195341e+05,3.659462127849562967e+04,1.877560696653727908e+06,6.582432484622003976e+05,3.659486059150854999e+04,2.570663222601487359e+04,3.292762208047804306e+05,1.099746986714572849e+05,3.659495283887952974e+04,2.570669696764893888e+04,1.877565644004884874e+06,6.582450318741776282e+05,3.292762823781407787e+05,1.099747189861031075e+05,3.659495954167091986e+04,1.951035043153264560e+06,1.465297305137725081e+06,2.203873302385413263e+05,2.064988604066483276e+03,1.951045543421176495e+06,4.854240643796840450e+05,5.782878219166451163e+04,2.064999689987394049e+03,1.465308235872760415e+06,4.854250704730884172e+05,2.203889705431647890e+05,5.782890205201537901e+04,2.065003977598943038e+03,1.951049887123217341e+06,1.465308454391702544e+06,4.854251423816744355e+05,2.203890050419335021e+05,2.065004238873017130e+03,2.365290549669583328e+06,6.508078317020928953e+05,6.952630918544123415e+04,6.173499413071827803e+03,2.365302632906088140e+06,1.390214036748100771e+06,6.508111494749903213e+05,1.728424221799976367e+05,6.952666338482427818e+04,1.390216767810086720e+06,6.508124250197532820e+05,1.728427610672800511e+05,6.952679960089344240e+04,6.173542943010924319e+03,2.365307614814678207e+06,1.390216963119868189e+06,1.728427855211856659e+05,6.173543852547169990e+03,2.527154280092493165e+06,1.773224586973923491e+06,1.352969305395311676e+06,3.709225565834979061e+05,1.492984544716591190e+05,1.773233500343123218e+06,1.492992039994415536e+05,1.325704950921955424e+04,2.527171873913398478e+06,3.709251345213856548e+05,1.492994909265409515e+05,1.325707513236866180e+04,2.527172237936216407e+06,1.773237178492671344e+06,1.352978911036608741e+06,3.709251883382181986e+05,1.492995124819688790e+05,1.325707694759453079e+04,2.673063362116941251e+06,2.673076567333812360e+06,2.673082077620510478e+06
3.372621686385936104e+06,3.276737871889562484e+03,9.328673085987988859e+06,3.258871277881146409e+06,7.754655265394353773e+04,9.328422859686614946e+06,7.810417794680238701e+06,3.367217289064671379e+06,1.020595878118755994e+06,2.292724934601120367e+03,4.300442030693126981e+03,9.327297885525075719e+06,3.629511614555835724e+06,2.236796210455198307e+05,2.974112939788729363e+03,6.791721811639385298e+06,2.359639424529301468e+06,3.940721023788676248e+05,1.310947183449643780e+05,6.792183987170627341e+06,2.359803517001102213e+06,1.311038164311349101e+05,9.209388058031948458e+04,1.180403766130737728e+06,3.941098168203959940e+05,1.311072536175793502e+05,9.209629822599631734e+04,6.792371183028556406e+06,2.359869986901894677e+06,1.180405991945583140e+06,3.941105617756952415e+05,1.311075026790786069e+05,7.007231640585661866e+06,5.261124108886965550e+06,7.909162290637644473e+05,7.410019141708308780e+03,7.007632155287527479e+06,1.742587856349044014e+06,2.075243332357861509e+05,7.410441976166965105e+03,5.261538635106847622e+06,1.742625471194341779e+06,7.909784196904335404e+05,2.075288075901133998e+05,7.410601733207909092e+03,7.007794405657215975e+06,5.261546783676024526e+06,1.742628172116328962e+06,7.909796435856466414e+05,7.410613154011289225e+03,8.496693753408215940e+06,2.336619704886718187e+06,2.495912592064235942e+05,2.216213362192964269e+04,8.497154491390729323e+06,4.993143887813835405e+06,2.336746188932549674e+06,6.205158736639027484e+05,2.496047629127171531e+05,4.993246149800166488e+06,2.336793988789705560e+06,6.205285617877451004e+05,2.496098671748524066e+05,2.216378582773841845e+04,8.497341119852626696e+06,4.993253480609683320e+06,6.205294714634453412e+05,2.216381837184180040e+04,9.078792058908522129e+06,6.368826983557417989e+06,4.858588560816220939e+06,1.331720760102447588e+06,5.360230240315129049e+05,6.369166948562710546e+06,5.360516060083484044e+05,4.759879214520828828e+04,9.079460285301946104e+06,1.331818593485169346e+06,5.360624022540749284e+05,4.759975143416791252e+04,9.079473424823723733e+06,6.369304646062161773e+06,4.858952750072884373e+06,1.331820526222984772e+06,5.360631754721743055e+05,4.759981936970724200e+04,9.603211217026611790e+06,9.603716803643338382e+06,9.603921761954210699e+06
3.132949251498746686e+06,4.049224109924858112e+03,6.860014773940711282e+06,3.357753193882387131e+06,3.508118569291387303e+03,6.981878758814725094e+06,5.318242619645737112e+06,3.618133890836092643e+06,4.974686741363029578e+05,2.857327301210964215e+05,1.354252787677570041e+03,7.006510300854753703e+06,3.614159635188599117e+06,1.627000901534725563e+05,1.696993313955146732e+04,5.053196793037204072e+06,1.756541039001707220e+06,2.933912705909402575e+05,9.761056970533967251e+04,5.117601528341394849e+06,1.779439648058516672e+06,9.888054898730655259e+04,6.945910947639038204e+04,9.015411887987108203e+05,3.010308073636035551e+05,1.001501821453073208e+05,7.035091062223368499e+04,5.195001057521951385e+06,1.806968672312733484e+06,9.038595117038419703e+05,3.018041300133389886e+05,1.004072500209549034e+05,5.262408257131798193e+06,3.951216776201935951e+06,5.940970852677777875e+05,5.566227512295754423e+03,5.318902237882777117e+06,1.322799735538065899e+06,1.575485125656002201e+05,5.625869540039549975e+03,4.035940748134656809e+06,1.336793487256775144e+06,6.068113913819756126e+05,1.592130192184728221e+05,5.685306636916699063e+03,5.386583149122908711e+06,4.044487559703595005e+06,1.339621576444951585e+06,6.080939319802387618e+05,5.697318455156169875e+03,6.394506286859998479e+06,1.758802246630024398e+06,1.878783419520758907e+05,1.668241529981929489e+04,6.459707891809044406e+06,3.796093566891768482e+06,1.776705581194715807e+06,4.718162287844639504e+05,1.897899296369469957e+05,3.834223789074303582e+06,1.794530556823524414e+06,4.765476206547777401e+05,1.916931336596767651e+05,1.702114469902987548e+04,6.537738787694165483e+06,3.841925410058551934e+06,4.775032600587068591e+05,1.705527751029741194e+04,6.836543746767167933e+06,4.796208559001811780e+06,3.659077952624537051e+06,1.003004229677140713e+06,4.037137862301758723e+05,4.844370386069864035e+06,4.077630129467532970e+05,3.620738648269475379e+04,6.973619784585705958e+06,1.023077769321132568e+06,4.117933833410466323e+05,3.656526346845551598e+04,6.987428919157264754e+06,4.901990073930934072e+06,3.739736568866221234e+06,1.025099921793873538e+06,4.126072940192678943e+05,3.663753535854443908e+04,7.235570322425542399e+06,7.307235926409685984e+06,7.392950147893561050e+06
1.102608673656538595e+05,1.440359833791316362e+02,2.444253800064798561e+05,1.143705151568821602e+05,6.210789287859394108e+02,2.444526666429656325e+05,1.744677364511903143e+05,1.201743590821489051e+05,1.997212293855649841e+04,7.792930425331686820e+03,6.540594784004174755e+01,2.450170028894659190e+05,1.156247329537570331e+05,6.530051152392991298e+01,3.395722567462443919e+01,1.775603441568713170e+05,6.110410266822326957e+04,1.020318781564051278e+04,3.393908444775979660e+03,1.778392025145586522e+05,6.120175719782685337e+04,3.399322623389516139e+03,2.387833901063861504e+03,3.066375494685371450e+04,1.023661454648324616e+04,3.405019088322737389e+03,2.391835124836765317e+03,1.781954758867319324e+05,6.132652650250562147e+04,3.067476819847914521e+04,1.024028777795725546e+04,3.406239988512283617e+03,1.862463930333628668e+05,1.398083129153169575e+05,2.101432318937565287e+04,1.968743620505523211e+02,1.864936562677860202e+05,4.636268582017848530e+04,5.520640315773462135e+03,1.971352336097018849e+02,1.401892073748415860e+05,4.642728909246609692e+04,2.107147308874042938e+04,5.528323685458915861e+03,1.974095967614641722e+02,1.868094345120668877e+05,1.402310448157296632e+05,4.644113205725362786e+04,2.107775049157900139e+04,1.974683819253641559e+02,2.271807261086907238e+05,6.246237252286219882e+04,6.671719529171135946e+03,5.924067349660070931e+02,2.274681931536752090e+05,1.336539812325902749e+05,6.254128212121492106e+04,1.660681367601155944e+04,6.680144412000060584e+03,1.338315112085339788e+05,6.262426384713182051e+04,1.662883899389408907e+04,6.689004094861319572e+03,5.939415064549060617e+02,2.278352683893207577e+05,1.338695490195763996e+05,1.663355825500118954e+04,5.941100643544157265e+02,2.431430963886672980e+05,1.705501999226701446e+05,1.300975499709034921e+05,3.565561852074915805e+04,1.435150293715366752e+04,1.707629658938730718e+05,1.436938765165223413e+04,1.275932180234143516e+03,2.437658151578448596e+05,3.574677834663959220e+04,1.438819474054629791e+04,1.277602178921454879e+03,2.438342042174393428e+05,1.710346430588783987e+05,1.304669080997916026e+05,3.575678995171877614e+04,1.439222441018790596e+04,1.277959953354927620e+03,2.575907540648566210e+05,2.579080671471144597e+05,2.583132268817693111e+05
5.758190239058869891e+06,1.920080463069673669e+03,1.345529058347984776e+07,5.764092599704056047e+06,8.031884420768557902e+03,1.347012264284147881e+07,1.017696938299773820e+07,5.997372731081374921e+06,1.537122991495257244e+06,4.337545903955729045e+03,8.391563975407128964e+03,1.347049450014331937e+07,6.126580740863988176e+06,1.118730800901080693e+04,1.937750938203639862e+03,1.004585502566534095e+07,3.509921003459192812e+06,5.862930300377260428e+05,1.950669741269153892e+05,1.005215158598883636e+07,3.512175632560810540e+06,1.951920196073888219e+05,1.371141626323614619e+05,1.757953823002333753e+06,5.870382426126394421e+05,1.953147080441354192e+05,1.372003387744829524e+05,1.005956826645439677e+07,3.514831408342601266e+06,1.758175696517769480e+06,5.871122499861664837e+05,1.953393131944611378e+05,1.037199245414571464e+07,7.788725954401426949e+06,1.171173573578777490e+06,1.097314334498595235e+04,1.037745736513083801e+07,2.581286457553014625e+06,3.074566408289530664e+05,1.097891390927400789e+04,7.796859512258655392e+06,2.582619248511902057e+06,1.172394147953845095e+06,3.076151715032362263e+05,1.098457481990831729e+04,1.038389348638803698e+07,7.797667170227610506e+06,2.582886506865209900e+06,1.172515349068970652e+06,1.098571003770674361e+04,1.256369957725473493e+07,3.455985394430316519e+06,3.691823438101279899e+05,3.278107053247905424e+04,1.256997422254226543e+07,7.387257216970391572e+06,3.457708408725259826e+06,9.182412057155034272e+05,3.693663151317025768e+05,7.390872738419015892e+06,3.459398605607723817e+06,9.186898484556738986e+05,3.695467820357411983e+05,3.281343018531033158e+04,1.257736358274423704e+07,7.391597719047918916e+06,9.187798092631747713e+05,3.281664342364506592e+04,1.342047463540011272e+07,9.415654290901644155e+06,7.183545469168627635e+06,1.969198262157131452e+06,7.926119940408765106e+05,9.420282197635894641e+06,7.930011007451647893e+05,7.041466955021179456e+04,1.343355052262054570e+07,1.971113256431796588e+06,7.933827788039738080e+05,7.044856057503631746e+04,1.343484885173543729e+07,9.425732192488474771e+06,7.191229974521962926e+06,1.971303401218095096e+06,7.934593169912921730e+05,7.045535644836671418e+04,1.419196583399469964e+07,1.419884182716736384e+07,1.420693860466309078e+07
1.043036377513401567e+04,1.293132849819524921e+00,1.917427389137749196e+04,1.029158878642655327e+04,2.664497442988809084e+01,1.916948133926403170e+04,1.544040426250118799e+04,1.051852900379694984e+04,2.771163664430221615e+03,4.387396492063056819e+00,7.276269192640484107e+01,1.917855589691951536e+04,1.111628843029719974e+04,6.004612957927242256e+00,1.293133090359049886e+00,1.375561465900348048e+04,4.731016504172451278e+03,7.899104478639785611e+02,2.627321731159249225e+02,1.375561677453952871e+04,4.731017244271493837e+03,2.627322126047358211e+02,1.845537004537430050e+02,2.366363450487728642e+03,7.899106091476136271e+02,2.627322248200218269e+02,5.659531332497985545e+01,1.375561746062301245e+04,4.731017469355550929e+03,2.366363448048755799e+03,7.899106145877258314e+02,2.627322262597589884e+02,1.433506839510736609e+04,1.076059260837076545e+04,1.617204090612185382e+03,1.515053586742236647e+01,1.433507029571551720e+04,3.563438678811588488e+03,4.242808828605856206e+02,1.515053866189321496e+01,1.076059445966476778e+04,3.563438814275996720e+03,1.617204367825552481e+03,4.242808973413070817e+02,1.515053794874656212e+01,1.433507085685471429e+04,1.076059446819304503e+04,3.563438819172566127e+03,1.617204378304465081e+03,1.515053826146924365e+01,1.746144321988909360e+04,4.800380940868058133e+03,5.127216709718755965e+02,4.552646180102273377e+01,1.746144547036972654e+04,1.025944352676586823e+04,4.800381546638824148e+03,1.274625024823844342e+03,5.127217336015585261e+02,1.025944390998347626e+04,4.800381642572665442e+03,1.274625075695552368e+03,5.127217518815017456e+02,4.552646658598501972e+01,1.746144613792005111e+04,1.025944397371208106e+04,1.274625080703355479e+03,4.552646888788976298e+01,1.868127299349830719e+04,1.310313635143273495e+04,9.994828977865030538e+03,2.739136419360732361e+03,1.102510352255866565e+03,1.310313797948159299e+04,1.102510489938789988e+03,9.789760488359691237e+01,1.868127593875008097e+04,2.739136862897475112e+03,1.102510526770524621e+03,9.789760863845765471e+01,1.868127595225377445e+04,1.310313844909999170e+04,9.994830590428233336e+03,2.739136857194110689e+03,1.102510530519508393e+03,9.789761081388255093e+01,1.978396097386041220e+04,1.978396336319782131e+04,1.978396412881145807e+04
