8.141403326713424176e+05,8.141014730955759296e+05,8.140414978919987334e+05,8.138002860225137556e+05,8.128349685902936617e+05,8.141015232292314759e+05,8.140416826552675338e+05,8.141404198020423064e+05,8.141016016272456618e+05,8.138011298999408027e+05,8.133194393956697313e+05,8.128379224143342581e+05,8.141404296499536140e+05,8.141017037646146491e+05,8.133195791073421715e+05,8.119080598691503983e+05,8.068853401051579276e+05,8.140343356191134080e+05,8.119081118389564799e+05,8.068853939961860888e+05,7.905756301246200455e+05,8.140343712321404601e+05,8.132184796770045068e+05,8.119081503210940864e+05,8.068854335829020711e+05,7.957947582188146189e+05,7.905756651052172529e+05,8.140343758528756443e+05,8.132184884135922184e+05,8.119081571575378766e+05,7.957947621470955200e+05,8.135908605937561952e+05,8.095648155143827898e+05,8.030490022045898950e+05,7.828347696403089212e+05,8.139613601334164850e+05,8.135909035999077605e+05,8.095648641740407329e+05,8.030490463384204777e+05,6.884131670642803656e+05,8.139613882591244765e+05,8.135909354387291241e+05,8.030490885334672639e+05,6.884131728684060508e+05,8.139613943274341291e+05,8.135909407363196369e+05,8.095649113854519092e+05,8.030490876136462903e+05,7.828348494770072866e+05,8.140685171549369115e+05,8.125101309371539392e+05,8.067609472562437877e+05,7.869409460397728253e+05,7.656794782275719335e+05,6.921768030673367903e+05,8.067609939177415799e+05,7.656795197129521985e+05,6.921768322339401348e+05,8.140685763909167144e+05,8.067610321786483983e+05,7.656795400731530972e+05,6.921768528088828316e+05,8.140685808462313144e+05,8.125102103080257075e+05,8.067610354826223338e+05,7.656795573752155760e+05,6.921769143624946009e+05,8.109577307148294058e+05,7.927567909080848331e+05,6.978472121222898131e+05,8.141128481459262548e+05,8.128930283189066686e+05,8.109577702799446415e+05,7.927568221052507870e+05,7.717134618843335193e+05,6.978472553878044710e+05,8.141128720280627022e+05,8.128930616457161959e+05,8.109578007162745344e+05,7.927568595314519480e+05,7.717134750780467875e+05,6.978472612526132725e+05,8.128930626776154386e+05,7.717134829842651961e+05,6.978472649420364760e+05,8.141481848610342713e+05,8.141482380060283467e+05,8.141482416412517196e+05
1.849806145899763098e+06,1.759987557899624808e+06,1.637180186205773382e+06,1.264653724283328978e+06,6.090555395444141468e+05,1.801012986654620850e+06,1.705440107010517735e+06,1.878063132988149533e+06,1.819305566343040671e+06,1.430001278779766988e+06,1.015937485237993184e+06,7.593068739304391202e+05,1.879489526682132855e+06,1.821048876011285232e+06,1.017363647221964668e+06,5.283364899011154193e+05,1.794817841687424516e+05,1.707851842111813137e+06,5.329708251271644840e+05,1.810493368079616339e+05,4.272675880510964635e+04,1.716696465430209879e+06,9.815978236490830313e+05,5.362182376746534137e+05,1.821476966928055917e+05,6.114709830512314511e+04,4.298453537221972510e+04,1.717951910667216871e+06,9.824291474914690480e+05,5.366793749947581673e+05,6.119918854904309410e+04,1.329689575185451889e+06,4.618820631546453224e+05,2.113063359609664767e+05,5.561279786794250685e+04,1.644331442130422685e+06,1.338552291839733953e+06,4.650170294937895960e+05,2.127336239865472307e+05,1.999381237360497380e+03,1.651597661109339911e+06,1.344752750425791834e+06,2.137322151233662444e+05,2.008748605041593464e+03,1.652628560498349136e+06,1.345632573384325253e+06,4.675217609153912053e+05,2.138739169270077837e+05,5.628728166609921027e+04,1.770404843406303786e+06,1.094822356974459719e+06,5.172456166581457364e+05,1.378982804263647995e+05,5.547444589901037398e+04,4.925791863983793519e+03,5.202447289543274092e+05,5.579533356133656343e+04,4.954284687757867687e+03,1.787305864134822739e+06,5.223408067158930935e+05,5.601959685556813929e+04,4.974197876931649262e+03,1.788291739834766602e+06,1.106303463454013690e+06,5.226380925945212366e+05,5.605140368421038875e+04,4.977022157769326441e+03,1.012723043987691286e+06,2.795953315571827698e+05,9.994300686134132775e+03,1.835461125446083490e+06,1.327648721841815393e+06,1.018267766249347944e+06,2.811210260149454116e+05,1.131682840164490190e+05,1.004883396555816398e+04,1.842313113031064160e+06,1.332713029881499941e+06,1.022141252587633440e+06,2.821868307575315121e+05,1.135973074428292748e+05,1.008692926037337202e+04,1.333431156308019068e+06,1.136581421864527219e+05,1.009233107819348334e+04,1.871814492518501822e+06,1.888151427573670866e+06,1.889103656834033085e+06
2.638084263389117084e+06,2.200815672194049694e+06,1.742781641108204378e+06,9.074946528663475765e+05,2.944317114344654256e+05,2.537582364832511637e+06,2.194386367071754765e+06,2.832851223606445827e+06,2.607003126472091302e+06,1.431660704939455492e+06,7.712864217443583766e+05,5.202652922801618115e+05,2.834245219326823484e+06,2.609292242678380571e+06,7.733230720973783173e+05,5.819430782046411186e+05,1.976552414610353298e+05,2.385183729184241034e+06,6.200345706972047919e+05,2.106191880578762502e+05,4.983326105912076309e+04,2.411891918909555301e+06,1.185619461836080998e+06,6.295596453457813477e+05,2.138607210970075103e+05,7.196471149431643425e+04,5.059874878366438497e+04,2.412968942042603623e+06,1.186314347291480983e+06,6.299444344275166513e+05,7.200869648703040730e+04,1.835131231668207329e+06,6.335662502312521683e+05,2.907467592084386852e+05,7.661204470619540371e+04,2.382408072658285964e+06,1.908347484005803009e+06,6.593109974325152580e+05,3.025178681882949895e+05,2.846572165656800280e+03,2.404050175055251922e+06,1.926435040272386745e+06,3.054264379474710440e+05,2.873900519786573568e+03,2.404922259558142163e+06,1.927164066410305910e+06,6.659300386807073373e+05,3.055436738044481026e+05,8.050545458747350494e+04,2.566566896838516928e+06,1.570272386696324917e+06,7.446702831617667107e+05,1.988348711017719761e+05,7.999076472505193669e+04,7.102696874980385473e+03,7.708224198187048314e+05,8.279452226595020329e+04,7.351653370161184284e+03,2.675983599973258097e+06,7.772579319850119064e+05,8.348441657557651342e+04,7.412911739671258147e+03,2.676853081650960259e+06,1.639866517506318400e+06,7.775171124494273681e+05,8.351220060040216777e+04,7.415378805549456047e+03,1.478648699039297877e+06,4.092304567354132887e+05,1.462889464755314475e+04,2.762537793943634722e+06,1.988669362555698724e+06,1.528109581488192547e+06,4.228815604218925582e+05,1.702433225235810678e+05,1.511685862560268106e+04,2.784178933661158197e+06,2.004518293811483076e+06,1.540260315258788178e+06,4.262347874142811634e+05,1.715931902233833098e+05,1.523672076542478680e+04,2.005156377200361108e+06,1.716475340887118655e+05,1.524154626867027946e+04,2.768724937455384992e+06,2.878239014531187247e+06,2.879106876438961364e+06
5.882111530336770375e+04,4.420849995294550899e+04,3.205410236997884203e+04,1.496005424809286887e+04,4.646795088973732163e+03,4.595108922336836258e+04,3.392126628250413341e+04,6.075056889658683940e+04,4.761602781212925038e+04,1.751021558544382788e+04,8.469923815284300872e+03,5.570847997072427461e+03,6.092151817576229223e+04,4.793182484335349000e+04,8.611561136540783991e+03,1.788333319236651732e+04,7.005506072141160985e+03,5.540566109561124904e+04,1.840734584393219120e+04,7.239787512013212108e+03,2.391830787559629698e+03,5.614811387910535268e+04,3.155358346131659709e+04,1.889687653697062342e+04,7.460355829746648851e+03,3.180052833326379186e+03,2.468150390863165740e+03,5.628510118050265737e+04,3.168137651112348613e+04,1.898853865340426637e+04,3.198485786634868418e+03,4.983171369302187668e+04,2.541890805192341577e+04,1.457414584375274171e+04,5.805987868082802379e+03,5.728015176049238653e+04,5.054557074656317127e+04,2.597611670685113495e+04,1.493974245703787892e+04,3.258441539569612928e+02,5.790732466805566946e+04,5.119640958126491023e+04,1.527975023750514447e+04,3.339156332826350422e+02,5.802289648192714230e+04,5.131660135093247663e+04,2.658717454439145149e+04,1.534325190467823813e+04,6.135190434935094345e+03,6.123353756934645935e+04,4.857468089017349848e+04,3.219653049800275767e+04,1.435926255267672968e+04,7.254447907246721115e+03,8.153886781149794842e+02,3.277934207594906911e+04,7.410655832348441436e+03,8.330494294193936184e+02,6.243574586099143926e+04,3.331409787606872123e+04,7.554841590447416820e+03,8.493541354194428550e+02,6.254081525207997765e+04,4.997821934788739600e+04,3.341320642110065091e+04,7.581654535509568632e+03,8.523864994844872172e+02,4.792928744398156414e+04,2.410115576160002092e+04,1.438240454176602270e+03,6.334427934129829373e+04,5.483449900438550685e+04,4.856867211627728830e+04,2.449352250952770919e+04,1.276276468018325431e+04,1.462389795360352537e+03,6.389723021096074808e+04,5.542312488801642030e+04,4.915006890561494947e+04,2.485163641487436325e+04,1.295445445748709244e+04,1.484438581525485461e+03,5.553154720365251706e+04,1.298988142556306229e+04,1.488513253868817173e+03,6.405536015243154543e+04,6.518351252105143794e+04,6.528191074885668786e+04
1.015853954907335341e+08,9.818040118718478084e+07,9.268186256523729861e+07,7.211395980824369192e+07,3.476525044600679725e+07,9.833599404179270566e+07,9.286795922045767307e+07,1.017832062591496408e+08,9.844598663084483147e+07,7.252255194086168706e+07,4.751952365774174780e+07,3.510074185655394942e+07,1.017955249196477234e+08,9.846227942314127088e+07,4.754293446208545566e+07,4.278532202243989706e+07,1.883319912871336564e+07,9.446217325229857862e+07,4.292475431317958236e+07,1.891147495130139217e+07,6.302893854682446457e+06,9.454752461663791537e+07,6.416669912476778775e+07,4.302646550031581521e+07,1.896866047503134981e+07,8.252488602567784488e+06,6.323614688704588450e+06,9.456019811961269379e+07,6.418361104407765716e+07,4.304159202299837023e+07,8.256482169043488801e+06,8.794168179383289814e+07,5.392387823110920191e+07,3.335090146105513349e+07,1.289619648422801495e+07,9.533015061242721975e+07,8.805033298976477981e+07,5.404260263328993320e+07,3.344087355605033785e+07,5.584708957406980917e+05,9.540043230594386160e+07,8.812935963363181055e+07,3.350646168633947894e+07,5.596893135475469753e+05,9.541086807431922853e+07,8.814109562579929829e+07,5.414193401456159353e+07,3.351621236593024060e+07,1.296658208102626540e+07,9.955393120245437324e+07,8.489623794705906510e+07,6.031922712503291667e+07,2.582497613987145573e+07,1.191868985008695908e+07,1.139459121212403523e+06,6.041075360151162744e+07,1.193941647984912246e+07,1.141438877058464335e+06,9.969756688891755044e+07,6.047732259665971249e+07,1.195449243589423597e+07,1.142878868032836355e+06,9.970654375800491869e+07,8.507624009446838498e+07,6.048720836075922847e+07,1.195673135651071742e+07,1.143092717293946538e+06,8.119867534796029329e+07,3.801708795730143785e+07,1.719783249166779686e+06,1.010183958509130180e+08,9.064599263935804367e+07,8.128285861926318705e+07,3.805953458306529373e+07,1.787353376683301106e+07,1.721671030542372959e+06,1.010759855865392685e+08,9.070901478491242230e+07,8.134405642077630758e+07,3.809038133494336158e+07,1.788790346810803562e+07,1.723042710358707001e+06,9.071837178830245137e+07,1.789003646413743123e+07,1.723246314875695622e+06,1.021571360859169662e+08,1.022877288424430639e+08,1.022958894359254241e+08
3.233265935649347739e+04,1.664561472102124753e+04,9.577160825090246362e+03,3.476535294957029691e+03,9.559588869469660040e+02,2.184070316250038741e+04,1.318291712675629242e+04,4.500213399425842363e+04,2.936769877057122358e+04,7.587506034703451405e+03,3.309342992724313262e+03,2.106408803157297825e+03,4.638742356144724181e+04,3.117084819198214609e+04,3.639593370849914663e+03,4.682555344609980239e+03,1.564147268743421819e+03,3.104130623153564011e+04,5.353882288705554856e+03,1.788232854300443933e+03,4.180176261481045685e+02,3.506064735532814666e+04,1.211850244733281215e+04,6.061966820979959266e+03,2.024538912602766004e+03,6.736528376555379509e+02,4.732163346334056087e+02,3.584089063997009362e+04,1.239380448229840476e+04,6.199659274572911272e+03,6.889304232716466458e+02,2.251072179711203353e+04,7.458655383889195036e+03,3.386854909053695337e+03,8.887459400406066834e+02,3.357894468874225277e+04,2.520888547823989938e+04,8.351971849140421909e+03,3.792194061834029071e+03,3.553321787895637840e+01,3.726172287158862309e+04,2.797448566814048900e+04,4.207527715340682334e+03,3.942367954265800734e+01,3.796579572442938661e+04,2.850322763966369166e+04,9.442471747366553245e+03,4.286917679808985667e+03,1.124855772827913370e+03,3.698562637250281841e+04,2.173826247935158972e+04,1.017843835307944391e+04,2.703376040858428496e+03,1.087446994413262246e+03,9.655845791822177659e+01,1.134526160702667039e+04,1.212062492758613871e+03,1.076235285857268451e+02,4.554721900061075576e+04,1.253102482366962977e+04,1.338691221625724211e+03,1.188673614334775976e+02,4.636831749386747833e+04,2.725031336629588259e+04,1.275657945971085974e+04,1.362777320358215093e+03,1.210060551358936465e+02,2.125886824106366839e+04,5.828624362724718594e+03,2.083186260389534823e+02,4.420768165404522006e+04,3.101901088853739566e+04,2.366804845609910990e+04,6.488827001942567222e+03,2.611790969339370349e+03,2.319144401831332232e+02,4.877518186489974323e+04,3.422189891485469707e+04,2.611076314529468436e+04,7.158151379700546386e+03,2.881195093742333938e+03,2.558362205226880235e+02,3.483035524107835954e+04,2.932368311438005549e+03,2.603801539847475510e+02,4.218701669591614336e+04,5.170327476161125378e+04,5.261126077176365652e+04
2.672107980619160226e+05,2.056782767023622873e+05,1.523973335767840617e+05,7.402587684761134733e+04,2.321874737121652652e+04,2.676574729758494650e+05,2.314607909077008371e+05,3.090760410776149365e+05,2.920621876038887422e+05,1.945601649293044175e+05,1.170474692826408573e+05,7.998647498204110889e+04,3.097693040535569889e+05,2.929501151996451663e+05,1.177852237656038051e+05,5.703017713760663901e+04,1.915385490350122564e+04,2.608371633771449560e+05,6.243244012811323773e+04,2.096248008144673440e+04,4.922892326045021946e+03,2.688912660999427317e+05,1.264293316321531893e+05,6.460440204530698247e+04,2.168934850833223754e+04,7.247793640869609590e+03,5.093069258784980775e+03,2.694569154113053810e+05,1.267269156625774922e+05,6.475720985123300488e+04,7.264832084934003433e+03,1.825155782104953541e+05,6.110683400309061835e+04,2.785160146386739507e+04,7.319226210051321686e+03,2.516441114597770502e+05,1.955870021109458758e+05,6.549369254586006718e+04,2.984537784507014294e+04,2.800587887343173747e+02,2.581661575278597011e+05,2.007767209820492717e+05,3.063679980678714855e+04,2.874767418678125637e+02,2.586228189022802399e+05,2.011402541229532799e+05,6.735750181876342685e+04,3.069223427909144084e+04,8.064888429848676424e+03,2.657620447293648031e+05,1.587752803700148361e+05,7.468634660842135781e+04,1.987465504606278409e+04,7.994987166355344925e+03,7.099053241507123175e+02,7.942632500079313468e+04,8.501664758717639415e+03,7.548951142608683540e+02,2.890651503748433315e+05,8.129305956383932789e+04,8.701185710674801157e+03,7.726113306688554303e+02,2.895250073852019268e+05,1.731516567116048827e+05,8.142350760176076437e+04,8.715127839477327143e+03,7.738493033023025873e+02,1.508131279517696821e+05,4.149677711156382429e+04,1.483226234250458219e+03,2.948390162324119010e+05,2.091588087424262194e+05,1.600168766784345789e+05,4.402419123406037397e+04,1.772120613099735419e+04,1.573560471082059166e+03,3.014664744529390591e+05,2.138915527716159995e+05,1.636314609938673384e+05,4.501663111933060281e+04,1.812068079221360313e+04,1.609031919578927727e+03,2.142220153657021001e+05,1.814857161765165074e+04,1.611508490716378446e+03,2.884838169041377841e+05,3.120276433840295649e+05,3.124897985638613463e+05
7.446397992151709332e+04,6.260423463916844048e+04,4.950265998067578039e+04,2.458225286070328730e+04,7.096750443923280727e+03,6.270652427567804261e+04,4.962435377079282625e+04,7.456060449910443276e+04,6.278146400068576622e+04,2.473358052113189478e+04,1.120978036228954443e+04,7.142829339368448927e+03,7.456673614428423753e+04,6.279269566930057044e+04,1.121436607759357867e+04,9.850988212346075670e+03,3.290493831290607432e+03,5.589330005767745752e+04,9.856545806139965862e+03,3.292348126679518828e+03,7.696662049590871675e+02,5.591579654369629134e+04,1.971156249177320205e+04,9.860626163461860415e+03,3.293709520979299668e+03,1.096108333930370463e+03,7.699841547892210656e+02,5.591917186210400541e+04,1.971278652251907988e+04,9.861238433159942360e+03,1.096176239111174937e+03,4.288908749782679661e+04,1.420951671916895612e+04,6.451951506067925038e+03,1.693024712211092719e+03,5.712400954366905353e+04,4.290880998849673779e+04,1.421604374630321217e+04,6.454912018869270469e+03,6.048374969728870099e+01,5.714327055921343708e+04,4.292328817160712788e+04,6.457085316783794951e+03,6.050410549247077086e+01,5.714616025953771168e+04,4.292546027233564382e+04,1.422155407256746912e+04,6.457411369468812154e+03,1.694456827067692529e+03,6.886220991636675899e+04,4.047764985356546094e+04,1.895185595771653607e+04,5.033532426323867185e+03,2.024764065451215174e+03,1.797863215429535728e+02,1.896006825873793787e+04,2.025640987216612984e+03,1.798641865387571102e+02,6.891404679382366885e+04,1.896609656398970037e+04,2.026284704091152207e+03,1.799213444857693958e+02,6.891733887983737804e+04,4.051004024429181300e+04,1.896700098892148526e+04,2.026381275088787788e+03,1.799299196132627117e+02,3.934071957719728380e+04,1.078670069288173545e+04,3.855237041083502731e+02,7.349997775642748456e+04,5.157791350503997819e+04,3.935749809737897885e+04,1.079129788201796509e+04,4.343569135490166445e+03,3.856880082780032808e+02,7.352300819775354466e+04,5.159406383830813138e+04,3.936981448618632567e+04,1.079467247770597896e+04,4.344927411160906559e+03,3.858086171710684198e+02,5.159648678744217614e+04,4.345131193293202159e+03,3.858267111722464620e+02,7.760277119305002270e+04,7.765931269742218137e+04,7.766290349765142309e+04
4.702766298270991683e+04,4.702045819614719221e+04,4.700962547392131091e+04,4.696609923175778385e+04,4.678862481162692711e+04,4.702155469492857810e+04,4.701181945596645528e+04,4.702835803818223940e+04,4.702251674956553325e+04,4.697847945496700413e+04,4.690738315610432619e+04,4.683543610830069520e+04,4.702841802113501763e+04,4.702269210958742042e+04,4.690984049388654967e+04,4.693468815804651967e+04,4.672425973373042507e+04,4.702435755301685276e+04,4.693500098302828701e+04,4.672457513763679890e+04,4.603859042808085360e+04,4.702458293676480389e+04,4.699016394688814762e+04,4.693527696300776006e+04,4.672485263715389738e+04,4.625883286500348913e+04,4.603883201832602208e+04,4.702462377538793226e+04,4.699021213886231999e+04,4.693532671929041680e+04,4.625887899135264888e+04,4.700556097051058896e+04,4.683667732278194308e+04,4.656333340097090695e+04,4.571115534682237922e+04,4.702147813077717728e+04,4.700581631154069328e+04,4.683697516306528996e+04,4.656362772180383763e+04,4.164555754171328590e+04,4.702168324292045145e+04,4.700604161513190775e+04,4.656388730684411712e+04,4.164570794708186440e+04,4.702172037660697242e+04,4.700608230245743471e+04,4.683728569665447139e+04,4.656393474799449905e+04,4.571166488736835163e+04,4.702595132500681939e+04,4.696035589238909597e+04,4.671923213188048976e+04,4.588464409655836062e+04,4.498258674671011977e+04,4.181002723917672120e+04,4.671950736057521135e+04,4.498280390547919524e+04,4.181019796011731523e+04,4.702633906631524587e+04,4.671974995650166966e+04,4.498299500507028279e+04,4.181034919330713456e+04,4.702637194999706117e+04,4.696087360271214857e+04,4.671979403844191256e+04,4.498302890476817993e+04,4.181037446635701053e+04,4.689538874400668283e+04,4.613006384717033507e+04,4.205763443166041543e+04,4.702808512468377012e+04,4.697678405128041777e+04,4.689563474018815032e+04,4.613030251192039577e+04,4.523922874261775723e+04,4.205780538286310912e+04,4.702825799656174786e+04,4.697698887409317103e+04,4.689585187247960130e+04,4.613051363006585598e+04,4.523941801072610542e+04,4.205795728467322624e+04,4.697702581998146343e+04,4.523945288812455692e+04,4.205798531560994161e+04,4.702944880721148365e+04,4.702979954896845447e+04,4.702982929992097343e+04
3.073452559664336192e+01,1.639582151251216402e+01,9.598334671103344817e+00,3.545093754973153821e+00,9.793852953533986883e-01,1.639582217083841797e+01,9.598335020961467734e+00,3.073452646884912198e+01,1.639582257480067540e+01,3.545093891319879731e+00,1.538585226818818708e+00,9.793853098970182192e-01,3.073452673884701980e+01,1.639582245179380138e+01,1.538585253932545527e+00,4.588431460829323960e+00,1.533134586858656778e+00,2.620512063361782040e+01,4.588431527240050656e+00,1.533134613315408679e+00,3.585044963224200409e-01,2.620512064100325844e+01,9.171861092725245967e+00,4.588431540745261827e+00,1.533134618384851100e+00,5.103374785992527141e-01,3.585044942251047195e-01,2.620512064818353792e+01,9.171861078140457479e+00,4.588431568757683543e+00,5.103374822070921857e-01,2.122367065433046918e+01,7.033295028154045170e+00,3.194278732416490740e+00,8.382704545939132501e-01,2.825749115972002201e+01,2.122367101560022462e+01,7.033295159006303088e+00,3.194278788369973476e+00,2.993375731753309191e-02,2.825749121056220758e+01,2.122367102410820294e+01,3.194278800000932339e+00,2.993375758997203137e-02,2.825749118951651440e+01,2.122367102911152514e+01,7.033295121601276456e+00,3.194278794761071349e+00,8.382704728038226083e-01,3.456599536064313583e+01,2.032054370759344764e+01,9.516822603459864638e+00,2.527892838084279337e+00,1.016859891411445727e+00,9.029077160714719941e-02,9.516822773565007054e+00,1.016859904321126828e+00,9.029077296381031459e-02,3.456599592555863865e+01,9.516822776524930916e+00,1.016859905930412866e+00,9.029077309308861099e-02,3.456599592735591386e+01,2.032054403714924362e+01,9.516822759738790438e+00,1.016859905898771066e+00,9.029077309793979988e-02,1.982987347940405698e+01,5.437835389269606523e+00,1.943523055174536940e-01,3.702210844686570113e+01,2.598393904939046806e+01,1.982987376808287294e+01,5.437835466892904535e+00,2.188770741628020655e+00,1.943523083691302000e-01,3.702210851748876763e+01,2.598393908696478150e+01,1.982987379793487648e+01,5.437835475610693692e+00,2.188770744842699845e+00,1.943523086556455115e-01,2.598393908846326639e+01,2.188770743609013802e+00,1.943523086631818442e-01,3.925373630245832857e+01,3.925373692427766770e+01,3.925373692508704693e+01
